model,epochs,dataset,monitor,pooling,sampler,shuffle,backbone,fulltune,optimizer,aggregator,batch_size,classifier,weight_decay,learning_rate,loss_weighted,sliding_style,weight_method,training_entity,training_run_id,training_project,test_sliding_style,max_samples_per_class,run_id,f1_micro,f1_macro,precision_micro,precision_macro,recall_micro,recall_macro,acc,mAP,f1_per_class,precision_per_class,recall_per_class,positive_per_class,mAP_per_class,habitat_f1_micro,habitat_f1_macro,habitat_precision_micro,habitat_precision_macro,habitat_recall_micro,habitat_recall_macro,habitat_acc,habitat_mAP,biting_f1_micro,biting_f1_macro,biting_precision_micro,biting_precision_macro,biting_recall_micro,biting_recall_macro,biting_acc,biting_mAP,movement_f1_micro,movement_f1_macro,movement_precision_micro,movement_precision_macro,movement_recall_micro,movement_recall_macro,movement_acc,movement_mAP,foraging_f1_micro,foraging_f1_macro,foraging_precision_micro,foraging_precision_macro,foraging_recall_micro,foraging_recall_macro,foraging_acc,foraging_mAP,interactions_f1_micro,interactions_f1_macro,interactions_precision_micro,interactions_precision_macro,interactions_recall_micro,interactions_recall_macro,interactions_acc,interactions_mAP,other_f1_micro,other_f1_macro,other_precision_micro,other_precision_macro,other_recall_micro,other_recall_macro,other_acc,other_mAP,Other behavior,Medium bites,High bites,Traversing/swimming,Departure,Cleaner wrasse,Low bites,Change in Focal Fish,Solo foraging/swimming,Seafloor bites,Aggressive on focal,Social foraging/swimming,Sand rubbing,Not visible,Foraging,Idle,Coral habitat,Rubble habitat,Aggressive by focal,Sand habitat,Other behavior__Coral habitat_habitat,Medium bites__Coral habitat_habitat,High bites__Coral habitat_habitat,Traversing/swimming__Coral habitat_habitat,Departure__Coral habitat_habitat,Cleaner wrasse__Coral habitat_habitat,Low bites__Coral habitat_habitat,Change in Focal Fish__Coral habitat_habitat,Solo foraging/swimming__Coral habitat_habitat,Seafloor bites__Coral habitat_habitat,Aggressive on focal__Coral habitat_habitat,Social foraging/swimming__Coral habitat_habitat,Sand rubbing__Coral habitat_habitat,Not visible__Coral habitat_habitat,Foraging__Coral habitat_habitat,Idle__Coral habitat_habitat,Coral habitat__Coral habitat_habitat,Rubble habitat__Coral habitat_habitat,Aggressive by focal__Coral habitat_habitat,Sand habitat__Coral habitat_habitat,Other behavior__Rubble habitat_habitat,Medium bites__Rubble habitat_habitat,High bites__Rubble habitat_habitat,Traversing/swimming__Rubble habitat_habitat,Departure__Rubble habitat_habitat,Cleaner wrasse__Rubble habitat_habitat,Low bites__Rubble habitat_habitat,Change in Focal Fish__Rubble habitat_habitat,Solo foraging/swimming__Rubble habitat_habitat,Seafloor bites__Rubble habitat_habitat,Aggressive on focal__Rubble habitat_habitat,Social foraging/swimming__Rubble habitat_habitat,Sand rubbing__Rubble habitat_habitat,Not visible__Rubble habitat_habitat,Foraging__Rubble habitat_habitat,Idle__Rubble habitat_habitat,Coral habitat__Rubble habitat_habitat,Rubble habitat__Rubble habitat_habitat,Aggressive by focal__Rubble habitat_habitat,Sand habitat__Rubble habitat_habitat,Other behavior__Sand habitat_habitat,Medium bites__Sand habitat_habitat,High bites__Sand habitat_habitat,Traversing/swimming__Sand habitat_habitat,Departure__Sand habitat_habitat,Cleaner wrasse__Sand habitat_habitat,Low bites__Sand habitat_habitat,Change in Focal Fish__Sand habitat_habitat,Solo foraging/swimming__Sand habitat_habitat,Seafloor bites__Sand habitat_habitat,Aggressive on focal__Sand habitat_habitat,Social foraging/swimming__Sand habitat_habitat,Sand rubbing__Sand habitat_habitat,Not visible__Sand habitat_habitat,Foraging__Sand habitat_habitat,Idle__Sand habitat_habitat,Coral habitat__Sand habitat_habitat,Rubble habitat__Sand habitat_habitat,Aggressive by focal__Sand habitat_habitat,Sand habitat__Sand habitat_habitat
,40,fishfollow,val_mAP,mean,balanced,False,resnet50,True,adam,,32,mlp,0.001,5e-05,False,frames,uniform,fish-benchmark,rwomt90e,fishfollow,test_frames,1000,ie6xi49f,0.999999995,0.2088964730501175,1.0,0.19693896174430847,1.0,0.24629469215869904,0.9034876823425293,0.19384828209877014,"[0.0, 0.0, 0.0, 0.46424783827681804, 0.0, 0.0, 0.028506074254636252, 0.0, 0.7296247220043284, 0.09342073712586725, 0.0, 0.31123631523346545, 0.0, 0.3845539369220252, 0.5176926234112862, 0.0, 0.5400439401997288, 0.7934917592093005, 0.0, 0.3151112148581561]","[0.0, 0.0, 0.0, 0.328199565410614, 0.0, 0.0, 0.040180400013923645, 0.0, 0.6759046316146851, 0.14735907316207886, 0.0, 0.2419740855693817, 0.0, 0.34183934330940247, 0.678790271282196, 0.0, 0.4957028925418854, 0.7664133906364441, 0.0, 0.22241559624671936]","[0.0, 0.0, 0.0, 0.7929477691650391, 0.0, 0.0, 0.02208835259079933, 0.0, 0.7926213145256042, 0.06838832795619965, 0.0, 0.436050683259964, 0.0, 0.4394676983356476, 0.4183947741985321, 0.0, 0.5930969715118408, 0.8225536346435547, 0.0, 0.5402841567993164]","[6, 196, 17, 119622, 17, 16615, 996, 2, 331876, 2091, 17, 71283, 7, 138265, 255866, 4164, 91206, 286295, 4, 26673]","[1.3611421309178695e-05, 0.000489652156829834, 3.354569344082847e-05, 0.3900192379951477, 3.4013151889666915e-05, 0.02892579324543476, 0.002417871495708823, 9.620439413993154e-06, 0.7002387046813965, 0.006868697702884674, 3.307659790152684e-05, 0.19855377078056335, 1.4830034160695504e-05, 0.3551715314388275, 0.6078782677650452, 0.005050231236964464, 0.4895595610141754, 0.8034176230430603, 8.009918019524775e-06, 0.28822794556617737]",0.999999995,0.5495489239692688,1.0,0.4948439598083496,1.0,0.6519782543182373,0.8512600660324097,0.5270683765411377,0.999999995,0.030481703579425812,1.0,0.046884868294000626,1.0,0.02261916920542717,0.9956425428390503,0.0024524417240172625,0.999999995,0.23212392628192902,1.0,0.164099782705307,1.0,0.39647388458251953,0.8354269862174988,0.19502662122249603,0.999999995,0.5195178985595703,1.0,0.5322229862213135,1.0,0.5490222573280334,0.7283432483673096,0.502223551273346,0.999999995,0.12818464636802673,1.0,0.11394644528627396,1.0,0.1464892327785492,0.8952493071556091,0.12803564965724945,0.0,0.0,0.0,0.0,0.0,0.0,0.9983542561531067,0.0010239518014714122,"[[534708, 6], [0, 0]]","[[534518, 196], [0, 0]]","[[534695, 17], [2, 0]]","[[262559, 47109], [152533, 72513]]","[[534669, 17], [28, 0]]","[[517716, 16615], [383, 0]]","[[531285, 990], [2433, 6]]","[[534712, 2], [0, 0]]","[[104377, 132653], [98461, 199223]]","[[528163, 2045], [4460, 46]]","[[534533, 17], [164, 0]]","[[411213, 54973], [52218, 16310]]","[[534690, 7], [17, 0]]","[[322186, 100803], [74263, 37462]]","[[248747, 194080], [30101, 61786]]","[[530529, 4164], [21, 0]]","[[404524, 53743], [38984, 37463]]","[[186666, 88808], [61753, 197487]]","[[534710, 4], [0, 0]]","[[468620, 15531], [39421, 11142]]","[[91202, 4], [0, 0]]","[[91031, 175], [0, 0]]","[[91189, 17], [0, 0]]","[[39745, 10361], [21710, 19390]]","[[91188, 13], [5, 0]]","[[90095, 1081], [30, 0]]","[[90350, 322], [530, 4]]","[[91204, 2], [0, 0]]","[[4287, 28880], [6424, 51615]]","[[90020, 89], [1097, 0]]","[[91190, 15], [1, 0]]","[[78274, 9732], [2192, 1008]]","[[91203, 3], [0, 0]]","[[66349, 183], [24628, 46]]","[[31248, 46038], [3151, 10769]]","[[87703, 3483], [20, 0]]","[[0, 53743], [0, 37463]]","[[77591, 11], [13591, 13]]","[[91204, 2], [0, 0]]","[[84284, 6], [6913, 3]]","[[286293, 2], [0, 0]]","[[286274, 21], [0, 0]]","[[286295, 0], [0, 0]]","[[132426, 30709], [75300, 47860]]","[[286277, 3], [15, 0]]","[[270637, 15534], [124, 0]]","[[283927, 629], [1737, 2]]","[[286295, 0], [0, 0]]","[[34240, 92544], [26722, 132789]]","[[281686, 1843], [2720, 46]]","[[286134, 1], [160, 0]]","[[190373, 43181], [37588, 15153]]","[[286274, 4], [17, 0]]","[[235253, 3966], [43731, 3345]]","[[92208, 134342], [10246, 49499]]","[[285613, 681], [1, 0]]","[[270711, 18], [15560, 6]]","[[0, 88808], [0, 197487]]","[[286293, 2], [0, 0]]","[[268153, 20], [18115, 7]]","[[26673, 0], [0, 0]]","[[26673, 0], [0, 0]]","[[26673, 0], [0, 0]]","[[6593, 6036], [8933, 5111]]","[[26671, 2], [0, 0]]","[[26673, 0], [0, 0]]","[[26614, 36], [23, 0]]","[[26673, 0], [0, 0]]","[[985, 10699], [509, 14480]]","[[26532, 107], [34, 0]]","[[26672, 1], [0, 0]]","[[20547, 1489], [4630, 7]]","[[26673, 0], [0, 0]]","[[20423, 252], [5915, 83]]","[[10480, 13712], [965, 1516]]","[[26673, 0], [0, 0]]","[[23633, 2], [3031, 7]]","[[20027, 18], [6619, 9]]","[[26673, 0], [0, 0]]","[[0, 15531], [0, 11142]]"
