id,model,epochs,dataset,monitor,pooling,sampler,shuffle,backbone,fulltune,optimizer,batch_size,classifier,label_type,val_subset,train_subset,weight_decay,learning_rate,sliding_style,weight_config,freeze_backbone,training_entity,training_run_id,training_project,test_sliding_style,max_samples_per_class,run_id,f1_micro,f1_macro,precision_micro,precision_macro,recall_micro,recall_macro,mAP,acc,f1_per_class,precision_per_class,recall_per_class,mAP_per_class,positive_per_class,habitat_f1_micro,habitat_f1_macro,habitat_precision_micro,habitat_precision_macro,habitat_recall_micro,habitat_recall_macro,habitat_mAP,habitat_acc,biting_f1_micro,biting_f1_macro,biting_precision_micro,biting_precision_macro,biting_recall_micro,biting_recall_macro,biting_mAP,biting_acc,movement_f1_micro,movement_f1_macro,movement_precision_micro,movement_precision_macro,movement_recall_micro,movement_recall_macro,movement_mAP,movement_acc,foraging_f1_micro,foraging_f1_macro,foraging_precision_micro,foraging_precision_macro,foraging_recall_micro,foraging_recall_macro,foraging_mAP,foraging_acc,interactions_f1_micro,interactions_f1_macro,interactions_precision_micro,interactions_precision_macro,interactions_recall_micro,interactions_recall_macro,interactions_mAP,interactions_acc,other_f1_micro,other_f1_macro,other_precision_micro,other_precision_macro,other_recall_micro,other_recall_macro,other_mAP,other_acc,Other behavior,Medium bites,High bites,Traversing/swimming,Departure,Cleaner wrasse,Low bites,Change in Focal Fish,Solo foraging/swimming,Seafloor bites,Aggressive on focal,Social foraging/swimming,Sand rubbing,Not visible,Foraging,Idle,Coral habitat,Rubble habitat,Aggressive by focal,Sand habitat,Other behavior__Coral habitat_habitat,Medium bites__Coral habitat_habitat,High bites__Coral habitat_habitat,Traversing/swimming__Coral habitat_habitat,Departure__Coral habitat_habitat,Cleaner wrasse__Coral habitat_habitat,Low bites__Coral habitat_habitat,Change in Focal Fish__Coral habitat_habitat,Solo foraging/swimming__Coral habitat_habitat,Seafloor bites__Coral habitat_habitat,Aggressive on focal__Coral habitat_habitat,Social foraging/swimming__Coral habitat_habitat,Sand rubbing__Coral habitat_habitat,Not visible__Coral habitat_habitat,Foraging__Coral habitat_habitat,Idle__Coral habitat_habitat,Coral habitat__Coral habitat_habitat,Rubble habitat__Coral habitat_habitat,Aggressive by focal__Coral habitat_habitat,Sand habitat__Coral habitat_habitat,Other behavior__Rubble habitat_habitat,Medium bites__Rubble habitat_habitat,High bites__Rubble habitat_habitat,Traversing/swimming__Rubble habitat_habitat,Departure__Rubble habitat_habitat,Cleaner wrasse__Rubble habitat_habitat,Low bites__Rubble habitat_habitat,Change in Focal Fish__Rubble habitat_habitat,Solo foraging/swimming__Rubble habitat_habitat,Seafloor bites__Rubble habitat_habitat,Aggressive on focal__Rubble habitat_habitat,Social foraging/swimming__Rubble habitat_habitat,Sand rubbing__Rubble habitat_habitat,Not visible__Rubble habitat_habitat,Foraging__Rubble habitat_habitat,Idle__Rubble habitat_habitat,Coral habitat__Rubble habitat_habitat,Rubble habitat__Rubble habitat_habitat,Aggressive by focal__Rubble habitat_habitat,Sand habitat__Rubble habitat_habitat,Other behavior__Sand habitat_habitat,Medium bites__Sand habitat_habitat,High bites__Sand habitat_habitat,Traversing/swimming__Sand habitat_habitat,Departure__Sand habitat_habitat,Cleaner wrasse__Sand habitat_habitat,Low bites__Sand habitat_habitat,Change in Focal Fish__Sand habitat_habitat,Solo foraging/swimming__Sand habitat_habitat,Seafloor bites__Sand habitat_habitat,Aggressive on focal__Sand habitat_habitat,Social foraging/swimming__Sand habitat_habitat,Sand rubbing__Sand habitat_habitat,Not visible__Sand habitat_habitat,Foraging__Sand habitat_habitat,Idle__Sand habitat_habitat,Coral habitat__Sand habitat_habitat,Rubble habitat__Sand habitat_habitat,Aggressive by focal__Sand habitat_habitat,Sand habitat__Sand habitat_habitat
dinov3_large_attention_uniform_fishfollow_frames_w_temp,,40,fishfollow,val_mAP,attention,balanced,False,dinov3_large,True,adam,32,mlp,onehot,,,0.001,5e-05,frames_w_temp,weight_method='uniform',True,fish-benchmark,7jxti3iw,fishfollow,test_frames,1000,nhvzmsb9,0.5755783915519714,0.1915716826915741,0.6098244786262512,0.20995213091373444,0.544974148273468,0.18774089217185974,0.20378024876117706,0.8989025950431824,"[0.0, 0.0036630036775022745, 0.0, 0.4372192919254303, 0.0, 0.025753557682037354, 0.005561497528105974, 0.0, 0.6972686052322388, 0.0024489795323461294, 0.0, 0.23014521598815918, 0.0, 0.2995080053806305, 0.5858443975448608, 0.00044091709423810244, 0.48515942692756653, 0.7384833097457886, 0.0, 0.31993764638900757]","[0.0, 0.0028571428265422583, 0.0, 0.42549505829811096, 0.0, 0.06480582803487778, 0.0035335689317435026, 0.0, 0.6665713787078857, 0.008356546051800251, 0.0, 0.3021230101585388, 0.0, 0.5178298354148865, 0.6564250588417053, 0.0026881720405071974, 0.5460531115531921, 0.7552971839904785, 0.0, 0.24700650572776794]","[0.0, 0.005102040711790323, 0.0, 0.4496079385280609, 0.0, 0.016069816425442696, 0.01305220928043127, 0.0, 0.7309296131134033, 0.0014347202377393842, 0.0, 0.18586479127407074, 0.0, 0.21068239212036133, 0.5289682745933533, 0.00024015369126573205, 0.4364844560623169, 0.7224017381668091, 0.0, 0.4539796710014343]","[2.15269647014793e-05, 0.0007821924518793821, 5.3227438911562786e-05, 0.40896785259246826, 5.5377386161126196e-05, 0.04635357856750488, 0.0029999574180692434, 6.089278031140566e-06, 0.6881550550460815, 0.008101110346615314, 4.39124160038773e-05, 0.2311984896659851, 1.5163097486947663e-05, 0.4517572522163391, 0.6616894006729126, 0.00809745118021965, 0.497803658246994, 0.8059324026107788, 7.86775581218535e-06, 0.26356369256973267]","[6, 196, 17, 119622, 17, 16615, 996, 2, 331876, 2091, 17, 71283, 7, 138265, 255866, 4164, 91206, 286295, 4, 26673]",0.6469057202339172,0.5145267844200134,0.6537874341011047,0.5161188840866089,0.6401673555374146,0.5376219153404236,0.5224332809448242,0.8239245414733887,0.0042729671113193035,0.0029183703009039164,0.0036504187155514956,0.003686814568936825,0.005151515360921621,0.0048972428776323795,0.002984121907502413,0.996295690536499,0.4369297921657562,0.21860964596271515,0.42500415444374084,0.21274752914905548,0.4495440423488617,0.22480396926403046,0.2045116126537323,0.8703793287277222,0.6145758628845215,0.5044193863868713,0.6371325850486755,0.5417064428329468,0.5935617089271545,0.48192089796066284,0.5270143151283264,0.6941430568695068,0.2730046212673187,0.10842052102088928,0.4860856235027313,0.19421188533306122,0.18980255722999573,0.07558406889438629,0.16603897511959076,0.9023995399475098,0.00040241447277367115,8.818342030281201e-05,0.0012953367549926043,0.0005376344197429717,0.0002382086677243933,4.803073898074217e-05,0.0016371842939406633,0.9981418251991272,"[[534689, 6], [19, 0]]","[[534169, 195], [349, 1]]","[[534428, 17], [269, 0]]","[[342474, 65839], [72618, 53783]]","[[534551, 17], [146, 0]]","[[514246, 16348], [3853, 267]]","[[530052, 983], [3666, 13]]","[[534609, 2], [103, 0]]","[[81497, 89298], [121341, 242578]]","[[532267, 2088], [356, 3]]","[[534364, 17], [333, 0]]","[[432827, 58034], [30604, 13249]]","[[534675, 7], [32, 0]]","[[369325, 109135], [27124, 29130]]","[[208008, 120521], [70840, 135345]]","[[530179, 4163], [371, 1]]","[[410413, 51396], [33095, 39810]]","[[181413, 79475], [67006, 206820]]","[[534694, 4], [16, 0]]","[[471127, 14564], [36914, 12109]]","[[91201, 4], [1, 0]]","[[90884, 174], [147, 1]]","[[91043, 17], [146, 0]]","[[46354, 16543], [15101, 13208]]","[[91162, 13], [31, 0]]","[[88985, 970], [1140, 111]]","[[90284, 324], [596, 2]]","[[91194, 2], [10, 0]]","[[4208, 15304], [6503, 65191]]","[[91106, 89], [11, 0]]","[[91144, 15], [47, 0]]","[[77748, 9919], [2718, 821]]","[[91200, 3], [3, 0]]","[[78370, 205], [12607, 24]]","[[27690, 33821], [6709, 22986]]","[[87399, 3482], [324, 1]]","[[0, 51396], [0, 39810]]","[[74387, 11], [16795, 13]]","[[91197, 2], [7, 0]]","[[82169, 6], [9028, 3]]","[[286293, 2], [0, 0]]","[[286137, 21], [137, 0]]","[[286293, 0], [2, 0]]","[[178353, 44312], [29373, 34257]]","[[286181, 3], [111, 0]]","[[269250, 15378], [1511, 156]]","[[283111, 620], [2553, 11]]","[[286295, 0], [0, 0]]","[[22326, 66326], [38636, 159007]]","[[284231, 1888], [175, 1]]","[[286025, 1], [269, 0]]","[[206159, 46710], [21802, 11624]]","[[286265, 4], [26, 0]]","[[267233, 4951], [11751, 2360]]","[[74019, 76357], [28435, 107484]]","[[285603, 681], [11, 0]]","[[272852, 17], [13419, 7]]","[[0, 79475], [0, 206820]]","[[286286, 2], [7, 0]]","[[268429, 20], [17839, 7]]","[[26672, 0], [1, 0]]","[[26673, 0], [0, 0]]","[[26646, 0], [27, 0]]","[[10047, 4821], [5479, 6326]]","[[26671, 2], [0, 0]]","[[26672, 0], [1, 0]]","[[26617, 36], [20, 0]]","[[26673, 0], [0, 0]]","[[913, 7401], [581, 17778]]","[[26447, 105], [119, 2]]","[[26669, 1], [3, 0]]","[[22358, 752], [2819, 744]]","[[26673, 0], [0, 0]]","[[23568, 296], [2770, 39]]","[[9167, 10351], [2278, 4877]]","[[26673, 0], [0, 0]]","[[25748, 5], [916, 4]]","[[19865, 15], [6781, 12]]","[[26673, 0], [0, 0]]","[[0, 14564], [0, 12109]]"
dinov3_large_attention_focal_loss_fishfollow_frames_w_temp,,40,fishfollow,val_mAP,attention,balanced,False,dinov3_large,True,adam,32,mlp,onehot,,,0.001,5e-05,frames_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",True,fish-benchmark,afxq5pmy,fishfollow,test_frames,1000,12355o6l,0.5608767867088318,0.2035176157951355,0.4892716109752655,0.1820409744977951,0.6570340394973755,0.26226821541786194,0.19972583651542664,0.8705869913101196,"[0.0, 0.0, 0.0, 0.4512965977191925, 0.0, 0.018018018454313278, 0.009181234985589981, 0.0, 0.6862128376960754, 0.01720014587044716, 0.0, 0.2800157964229584, 0.0, 0.34629443287849426, 0.6283502578735352, 0.0, 0.5228078961372375, 0.7740532159805298, 0.0, 0.33692190051078796]","[0.0, 0.0, 0.0, 0.3489253520965576, 0.0, 0.023156899958848953, 0.004739028867334127, 0.0, 0.6587291359901428, 0.008894640021026134, 0.0, 0.19339756667613983, 0.0, 0.4012577533721924, 0.5735005736351013, 0.0, 0.4752971827983856, 0.7044832110404968, 0.0, 0.24843813478946686]","[0.0, 0.0, 0.0, 0.6386784911155701, 0.0, 0.014745711348950863, 0.1465863436460495, 0.0, 0.7160897254943848, 0.25968435406684875, 0.0, 0.5071616172790527, 0.0, 0.30457454919815063, 0.6948012113571167, 0.0, 0.5808718800544739, 0.8588693737983704, 0.0, 0.5233007073402405]","[3.2452902814839035e-05, 0.0008399496437050402, 8.074997458606958e-05, 0.3902479410171509, 3.9054557419149205e-05, 0.03639446943998337, 0.0035310189705342054, 7.739409738860559e-06, 0.669266939163208, 0.00760723976418376, 5.122626316733658e-05, 0.2030450403690338, 4.5544795284513384e-05, 0.41941019892692566, 0.6505727171897888, 0.008393427357077599, 0.49283093214035034, 0.7967467308044434, 0.00033988646464422345, 0.31503361463546753]","[6, 196, 17, 119622, 17, 16615, 996, 2, 331876, 2091, 17, 71283, 7, 138265, 255866, 4164, 91206, 286295, 4, 26673]",0.679425060749054,0.5445943474769592,0.6054512858390808,0.47607284784317017,0.7739909291267395,0.65434730052948,0.534870445728302,0.8159738779067993,0.014281420968472958,0.006595345214009285,0.007393576670438051,0.0034084171056747437,0.20878787338733673,0.10156767070293427,0.003014739602804184,0.9555318355560303,0.4502420723438263,0.22564829885959625,0.3476931154727936,0.1744626760482788,0.6385877728462219,0.31933924555778503,0.19514349102973938,0.8255394697189331,0.5954724550247192,0.5315262675285339,0.5265083909034729,0.47520911693573,0.6852259039878845,0.6393508315086365,0.5076282024383545,0.6175194978713989,0.3132404386997223,0.12143748998641968,0.36653050780296326,0.14147154986858368,0.273479163646698,0.10644008964300156,0.15193746984004974,0.8842184543609619,0.0,0.0,0.0,0.0,0.0,0.0,0.0017725074430927634,0.9970795512199402,"[[534702, 6], [6, 0]]","[[533827, 196], [691, 0]]","[[534055, 17], [642, 0]]","[[272534, 43222], [142558, 76400]]","[[533921, 17], [776, 0]]","[[507764, 16370], [10335, 245]]","[[503056, 850], [30662, 146]]","[[534680, 2], [32, 0]]","[[79716, 94223], [123122, 237653]]","[[472118, 1548], [60505, 543]]","[[533992, 17], [705, 0]]","[[312652, 35131], [150779, 36152]]","[[534638, 7], [69, 0]]","[[333611, 96153], [62838, 42112]]","[[146640, 78090], [132208, 177776]]","[[527734, 4164], [2816, 0]]","[[385022, 38227], [58486, 52979]]","[[145273, 40405], [103146, 245890]]","[[534696, 4], [14, 0]]","[[465816, 12715], [42225, 13958]]","[[91202, 4], [0, 0]]","[[90763, 175], [268, 0]]","[[90934, 17], [255, 0]]","[[34025, 11961], [27430, 17790]]","[[91113, 13], [80, 0]]","[[86645, 975], [3480, 106]]","[[82248, 292], [8632, 34]]","[[91204, 2], [0, 0]]","[[4307, 17441], [6404, 63054]]","[[84862, 81], [6255, 8]]","[[91000, 15], [191, 0]]","[[53589, 5638], [26877, 5102]]","[[91201, 3], [2, 0]]","[[72087, 177], [18890, 52]]","[[17248, 27385], [17151, 29422]]","[[85455, 3483], [2268, 0]]","[[0, 38227], [0, 52979]]","[[62935, 9], [28247, 15]]","[[91202, 2], [2, 0]]","[[79641, 6], [11556, 3]]","[[286293, 2], [0, 0]]","[[285966, 21], [308, 0]]","[[286294, 0], [1, 0]]","[[145372, 28108], [62354, 50461]]","[[285854, 3], [438, 0]]","[[266797, 15395], [3964, 139]]","[[268434, 520], [17230, 111]]","[[286295, 0], [0, 0]]","[[20989, 70048], [39973, 155285]]","[[241443, 1365], [42963, 524]]","[[285840, 1], [454, 0]]","[[138118, 28671], [89843, 29663]]","[[286237, 4], [54, 0]]","[[240633, 3680], [38351, 3631]]","[[51496, 40778], [50958, 143063]]","[[285351, 681], [263, 0]]","[[260515, 15], [25756, 9]]","[[0, 40405], [0, 245890]]","[[286281, 2], [12, 0]]","[[265451, 18], [20817, 9]]","[[26673, 0], [0, 0]]","[[26672, 0], [1, 0]]","[[26672, 0], [1, 0]]","[[6202, 2981], [9324, 8166]]","[[26671, 2], [0, 0]]","[[26634, 0], [39, 0]]","[[26238, 36], [399, 0]]","[[26671, 0], [2, 0]]","[[933, 6632], [561, 18547]]","[[25234, 96], [1332, 11]]","[[26672, 1], [0, 0]]","[[17657, 273], [7520, 1223]]","[[26673, 0], [0, 0]]","[[20739, 185], [5599, 150]]","[[8612, 9923], [2833, 5305]]","[[26673, 0], [0, 0]]","[[24937, 5], [1727, 4]]","[[14779, 8], [11867, 19]]","[[26673, 0], [0, 0]]","[[0, 12715], [0, 13958]]"
dinov3_large_mean_uniform_fishfollow_frames_w_temp,,40,fishfollow,val_mAP,mean,balanced,False,dinov3_large,False,adam,32,mlp,onehot,,,0.001,5e-05,frames_w_temp,{'weight_method': 'uniform'},False,fish-benchmark,2ofuzm43,fishfollow,test_frames,1000,6imjkwjo,0.5502198338508606,0.1767461746931076,0.6079660654067993,0.2210106998682022,0.5024917721748352,0.17982085049152374,0.19685465097427368,0.8966610431671143,"[0.0, 0.0, 0.0, 0.39230456948280334, 0.0, 0.01396693754941225, 0.0009483167668804526, 0.0, 0.6925098896026611, 0.0, 0.0, 0.1457924246788025, 0.0, 0.13717074692249298, 0.5703176856040955, 0.001255492796190083, 0.5719886422157288, 0.6591777205467224, 0.0, 0.34949082136154175]","[0.0, 0.0, 0.0, 0.43669652938842773, 0.0, 0.07467911392450333, 0.0008984726155176759, 0.0, 0.6623444557189941, 0.0, 0.0, 0.28975042700767517, 0.0, 0.800973117351532, 0.6410124897956848, 0.004878048785030842, 0.4832566976547241, 0.7676131725311279, 0.0, 0.25811123847961426]","[0.0, 0.0, 0.0, 0.3561050593852997, 0.0, 0.007703882176429033, 0.001004016026854515, 0.0, 0.7255541086196899, 0.0, 0.0, 0.09740050137042999, 0.0, 0.07500813901424408, 0.5136672854423523, 0.0007204610737971961, 0.700633704662323, 0.5775860548019409, 0.0, 0.5410339832305908]","[4.3908992665819824e-05, 0.0013571898452937603, 7.822229235898703e-05, 0.42446210980415344, 0.0001486522814957425, 0.04863223433494568, 0.0023856370244175196, 4.721955701825209e-05, 0.680182933807373, 0.009116876870393753, 0.00013116112677380443, 0.2022491991519928, 1.7161037249024957e-05, 0.3625199496746063, 0.6447018980979919, 0.05273663252592087, 0.5202004909515381, 0.7607271075248718, 2.874921847251244e-05, 0.2273256778717041]","[6, 196, 17, 119622, 17, 16615, 996, 2, 331876, 2091, 17, 71283, 7, 138265, 255866, 4164, 91206, 286295, 4, 26673]",0.6033968925476074,0.5268856883049011,0.603853702545166,0.5029937028884888,0.6029407978057861,0.6064178943634033,0.5027511119842529,0.8002976179122925,0.00039992001256905496,0.00023707919172011316,0.0005878894589841366,0.00022461815387941897,0.0003030303050763905,0.00025100400671362877,0.0032344814389944077,0.9976627826690674,0.392273873090744,0.19615228474140167,0.43669652938842773,0.21834826469421387,0.3560544550418854,0.17805252969264984,0.21230538189411163,0.8765798211097717,0.6059061884880066,0.469539999961853,0.6398956775665283,0.5310357809066772,0.5753453969955444,0.4455406665802002,0.5090446472167969,0.6925234794616699,0.1237834170460701,0.050379227846860886,0.7116518616676331,0.29188409447669983,0.06778708845376968,0.02757067233324051,0.13706646859645844,0.907341718673706,0.0010118043283000588,0.0002510985650587827,0.0017321016639471054,0.0009756097570061684,0.0007146259886212647,0.00014409222058020532,0.010591522790491581,0.9977842569351196,"[[534534, 6], [174, 0]]","[[534388, 196], [130, 0]]","[[534259, 17], [438, 0]]","[[360144, 77024], [54948, 42598]]","[[534697, 17], [0, 0]]","[[516513, 16487], [1586, 128]]","[[532606, 995], [1112, 1]]","[[534621, 2], [91, 0]]","[[80084, 91082], [122754, 240794]]","[[532603, 2091], [20, 0]]","[[534682, 17], [15, 0]]","[[446412, 64340], [17019, 6943]]","[[534696, 7], [11, 0]]","[[393872, 127894], [2577, 10371]]","[[205243, 124436], [73605, 131430]]","[[529938, 4161], [612, 3]]","[[375178, 27304], [68330, 63902]]","[[198358, 120935], [50061, 165360]]","[[533793, 4], [917, 0]]","[[466562, 12242], [41479, 14431]]","[[91202, 4], [0, 0]]","[[90964, 175], [67, 0]]","[[90951, 17], [238, 0]]","[[52987, 21104], [8468, 8647]]","[[91193, 13], [0, 0]]","[[89588, 976], [537, 105]]","[[90880, 326], [0, 0]]","[[91197, 2], [7, 0]]","[[2200, 13857], [8511, 66638]]","[[91115, 89], [2, 0]]","[[91185, 15], [6, 0]]","[[76923, 10646], [3543, 94]]","[[91201, 3], [2, 0]]","[[90909, 228], [68, 1]]","[[24465, 31896], [9934, 24911]]","[[87269, 3480], [454, 3]]","[[0, 27304], [0, 63902]]","[[83363, 13], [7819, 11]]","[[90590, 2], [614, 0]]","[[81259, 7], [9938, 2]]","[[286289, 2], [4, 0]]","[[286274, 21], [0, 0]]","[[286295, 0], [0, 0]]","[[178740, 49365], [28986, 29204]]","[[286292, 3], [0, 0]]","[[270030, 15511], [731, 23]]","[[284573, 630], [1091, 1]]","[[286295, 0], [0, 0]]","[[23841, 71335], [37121, 153998]]","[[284388, 1889], [18, 0]]","[[286292, 1], [2, 0]]","[[218836, 51872], [9125, 6462]]","[[286284, 4], [7, 0]]","[[277064, 5698], [1920, 1613]]","[[80215, 82743], [22239, 101098]]","[[285608, 681], [6, 0]]","[[260214, 14], [26057, 10]]","[[0, 120935], [0, 165360]]","[[286197, 2], [96, 0]]","[[263881, 20], [22387, 7]]","[[26673, 0], [0, 0]]","[[26673, 0], [0, 0]]","[[26673, 0], [0, 0]]","[[12679, 6388], [2847, 4759]]","[[26671, 2], [0, 0]]","[[26673, 0], [0, 0]]","[[26637, 36], [0, 0]]","[[26673, 0], [0, 0]]","[[1090, 5759], [404, 19420]]","[[26566, 107], [0, 0]]","[[26672, 1], [0, 0]]","[[24517, 1108], [660, 388]]","[[26673, 0], [0, 0]]","[[25749, 330], [589, 5]]","[[8885, 9795], [2560, 5433]]","[[26673, 0], [0, 0]]","[[23770, 5], [2894, 4]]","[[24619, 25], [2027, 2]]","[[26673, 0], [0, 0]]","[[0, 12242], [0, 14431]]"
dinov3_large_mean_focal_loss_fishfollow_frames_w_temp,,40,fishfollow,val_mAP,mean,balanced,False,dinov3_large,False,adam,32,mlp,onehot,,,0.001,5e-05,frames_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",False,fish-benchmark,cazotywv,fishfollow,test_frames,1000,va5c717u,0.5764482021331787,0.20306958258152008,0.4946838617324829,0.1784910410642624,0.6905936598777771,0.2842009961605072,0.19477635622024536,0.8723443746566772,"[0.0, 0.0032956686336547136, 0.0, 0.4476587176322937, 0.0, 0.018707482144236565, 0.005728607065975666, 0.0, 0.737779438495636, 0.021608805283904076, 0.0003014772373717278, 0.26563405990600586, 0.0, 0.2978578507900238, 0.6521809101104736, 0.0, 0.54813551902771, 0.7638677358627319, 0.001041124458424747, 0.2975940704345703]","[0.0, 0.001727541908621788, 0.0, 0.3565617799758911, 0.0, 0.022740976884961128, 0.002934057032689452, 0.0, 0.6446057558059692, 0.011627906933426857, 0.00015112588880583644, 0.19990505278110504, 0.0, 0.40039321780204773, 0.5698513388633728, 0.0, 0.4368581175804138, 0.72934889793396, 0.0005216483841650188, 0.19259332120418549]","[0.0, 0.0357142873108387, 0.0, 0.6012773513793945, 0.0, 0.015889257192611694, 0.1204819306731224, 0.0, 0.8624395728111267, 0.1525585800409317, 0.05882352963089943, 0.39576056599617004, 0.0, 0.23713159561157227, 0.7623170018196106, 0.0, 0.7354779243469238, 0.8018162846565247, 0.25, 0.6543321013450623]","[3.808675683103502e-05, 0.0009898798307403922, 6.708285945933312e-05, 0.41795071959495544, 6.498166476376355e-05, 0.034182630479335785, 0.00268746935762465, 3.979345638072118e-05, 0.6868383884429932, 0.008917426690459251, 7.565114356111735e-05, 0.1886107176542282, 2.228858465969097e-05, 0.3987008333206177, 0.6334628462791443, 0.019837671890854836, 0.5140539407730103, 0.7942090034484863, 0.00021339741942938417, 0.1945643424987793]","[6, 196, 17, 119622, 17, 16615, 996, 2, 331876, 2091, 17, 71283, 7, 138265, 255866, 4164, 91206, 286295, 4, 26673]",0.6522547006607056,0.536532461643219,0.5619640350341797,0.4529334604740143,0.7771133184432983,0.7305420637130737,0.5009424090385437,0.791222333908081,0.010829711332917213,0.007658270187675953,0.005640856921672821,0.004072376526892185,0.13515152037143707,0.07718870043754578,0.0031654646154493093,0.961907684803009,0.4388340711593628,0.22382935881614685,0.34552231431007385,0.17828088998794556,0.6011919379234314,0.30063867568969727,0.2090078443288803,0.8279893398284912,0.6422920227050781,0.5518648028373718,0.5493490695953369,0.47145408391952515,0.7730890512466431,0.6735056638717651,0.5029706358909607,0.6462351679801941,0.26600295305252075,0.1055217832326889,0.3530372977256775,0.1410447359085083,0.21339471638202667,0.08434028178453445,0.14430774748325348,0.886294960975647,0.0002672903356142342,0.00026852035080082715,0.00018575276772025973,0.000134554851683788,0.0004764173354487866,0.061764705926179886,0.004037419334053993,0.994404137134552,"[[534657, 6], [51, 0]]","[[530473, 189], [4045, 7]]","[[528016, 17], [6681, 0]]","[[285297, 47696], [129795, 71926]]","[[528252, 17], [6445, 0]]","[[506754, 16351], [11345, 264]]","[[492939, 876], [40779, 120]]","[[534589, 2], [123, 0]]","[[45032, 45653], [157806, 286223]]","[[505508, 1772], [27115, 319]]","[[528081, 16], [6616, 1]]","[[350520, 43072], [112911, 28211]]","[[534224, 7], [483, 0]]","[[347349, 105478], [49100, 32787]]","[[131615, 60815], [147233, 195051]]","[[528851, 4164], [1699, 0]]","[[357037, 24126], [86471, 67080]]","[[163234, 56739], [85185, 229556]]","[[532794, 3], [1916, 1]]","[[434873, 9220], [73168, 17453]]","[[91202, 4], [0, 0]]","[[88921, 168], [2110, 7]]","[[87422, 17], [3767, 0]]","[[38520, 12768], [22935, 16983]]","[[89625, 13], [1568, 0]]","[[88080, 990], [2045, 91]]","[[90104, 323], [776, 3]]","[[91204, 2], [0, 0]]","[[555, 4164], [10156, 76331]]","[[88681, 86], [2436, 3]]","[[89955, 14], [1236, 1]]","[[60453, 7321], [20013, 3419]]","[[91068, 3], [135, 0]]","[[79524, 201], [11453, 28]]","[[15985, 18287], [18414, 38520]]","[[86389, 3483], [1334, 0]]","[[0, 24126], [0, 67080]]","[[74806, 9], [16376, 15]]","[[90591, 1], [613, 1]]","[[71280, 7], [19917, 2]]","[[286287, 2], [6, 0]]","[[285687, 21], [587, 0]]","[[286264, 0], [31, 0]]","[[144992, 30134], [62734, 48435]]","[[283131, 3], [3161, 0]]","[[266382, 15361], [4379, 173]]","[[248642, 515], [37022, 116]]","[[286295, 0], [0, 0]]","[[10934, 37296], [50028, 188037]]","[[263054, 1576], [21352, 313]]","[[282052, 1], [4242, 0]]","[[164655, 34361], [63306, 23973]]","[[286048, 4], [243, 0]]","[[246559, 4085], [32425, 3226]]","[[48950, 36822], [53504, 147019]]","[[285496, 681], [118, 0]]","[[250831, 13], [35440, 11]]","[[0, 56739], [0, 229556]]","[[285786, 2], [507, 0]]","[[248016, 13], [38252, 14]]","[[26673, 0], [0, 0]]","[[26640, 0], [33, 0]]","[[26348, 0], [325, 0]]","[[9533, 4626], [5993, 6521]]","[[26671, 2], [0, 0]]","[[26673, 0], [0, 0]]","[[26569, 36], [68, 0]]","[[26673, 0], [0, 0]]","[[495, 4129], [999, 21050]]","[[26298, 104], [268, 3]]","[[26672, 1], [0, 0]]","[[17977, 792], [7200, 704]]","[[26664, 0], [9, 0]]","[[21108, 136], [5230, 199]]","[[6915, 5700], [4530, 9528]]","[[26673, 0], [0, 0]]","[[22437, 2], [4227, 7]]","[[17089, 16], [9557, 11]]","[[26673, 0], [0, 0]]","[[0, 9220], [0, 17453]]"
