backbone,sliding_style,sampler,mAP,f1_macro,precision_macro,recall_macro,movement_f1_macro,movement_mAP,movement_precision_macro,movement_recall_macro,biting_f1_macro,biting_mAP,biting_precision_macro,biting_recall_macro,foraging_f1_macro,foraging_mAP,foraging_precision_macro,foraging_recall_macro,interactions_f1_macro,interactions_mAP,interactions_precision_macro,interactions_recall_macro,habitat_f1_macro,habitat_mAP,habitat_precision_macro,habitat_recall_macro,other_f1_macro,other_mAP,other_precision_macro,other_recall_macro
dino,frames,balanced,0.1983650624752044,0.1619926542043686,0.2139151990413665,0.1651322543621063,0.1314676403999328,0.1541472822427749,0.1580546647310257,0.1125372797250747,0.0004221600247547,0.0342229008674621,0.0118554402142763,0.0002191569510614,0.468762993812561,0.5300058722496033,0.5479171276092529,0.4496462941169739,0.0382923446595668,0.133043497800827,0.2745703458786011,0.0205813385546207,0.4846878051757812,0.4902764558792114,0.4824368953704834,0.5553368330001831,0.0,0.0124275740236043,0.0,0.0
dino_large,frames,balanced,0.1980205178260803,0.1802965849637985,0.2123382538557052,0.1869245171546936,0.2153582423925399,0.2414199262857437,0.2651285529136657,0.1836281865835189,0.0021850771736353,0.0319015532732009,0.0277810264378786,0.0011501671979203,0.5364230275154114,0.52779620885849,0.5167162418365479,0.5622615814208984,0.0464503914117813,0.1446558833122253,0.2458775043487548,0.0256478507071733,0.4716961085796356,0.4359938204288482,0.4387099146842956,0.5267260074615479,0.0005532503710128,0.0049253744073212,0.0002945508167613,0.0045454548671841
dino,frames_w_temp,balanced,0.1955690383911132,0.1729752421379089,0.2052249759435653,0.1723175346851349,0.1841943114995956,0.1764544248580932,0.1878254413604736,0.1807009279727935,0.005775929428637,0.03299181163311,0.0412924624979496,0.0031058741733431,0.4706641435623169,0.5258691906929016,0.5259978175163269,0.4379698634147644,0.0667019262909889,0.1420457512140274,0.1927437037229538,0.0403418578207492,0.4853046834468841,0.468502789735794,0.4691513776779175,0.5458634495735168,0.0,0.0034503347706049,0.0,0.0
dino_large,frames_w_temp,balanced,0.1966273933649063,0.1611266285181045,0.2238332033157348,0.168429747223854,0.1825727224349975,0.2448958754539489,0.2921274900436401,0.1327778697013855,0.0,0.032794889062643,0.0,0.0,0.4968036413192749,0.5246679186820984,0.5462285876274109,0.4913444221019745,0.0316927954554557,0.1361642330884933,0.3317683935165405,0.0166412405669689,0.4239660501480102,0.4301760494709015,0.4194726943969726,0.5263607501983643,0.0,0.007710370235145,0.0,0.0
videomae,sliding_window,balanced,0.193557396531105,0.1466031968593597,0.1958153843879699,0.1685529202222824,0.1736356616020202,0.1953845173120498,0.230780228972435,0.1391741186380386,2.1744803234469146e-05,0.0351264774799346,0.0092592593282461,1.0885182746278588e-05,0.4852563738822937,0.4959994852542877,0.4519678950309753,0.5788643956184387,0.0298953875899314,0.145145833492279,0.2970062494277954,0.0157398451119661,0.3464167714118957,0.4504448175430298,0.3902626037597656,0.4362847208976745,0.0,0.0130205135792493,0.0,0.0
videomae,sliding_window_w_stride,balanced,0.1923333257436752,0.158827930688858,0.197919487953186,0.1827626824378967,0.1565712988376617,0.1922022700309753,0.2266753911972046,0.1195866465568542,0.002473677508533,0.0378316491842269,0.0428885631263256,0.001273566391319,0.4860910773277282,0.4863357543945312,0.4313361644744873,0.5900909900665283,0.0371166355907917,0.1440704315900802,0.2578783333301544,0.0199974421411752,0.4279659986495971,0.4587158262729645,0.4219469428062439,0.5269068479537964,0.0,0.0087139327079057,0.0,0.0
videomae,sliding_window_w_temp,balanced,0.2010021954774856,0.1688111722469329,0.2265057116746902,0.1894761770963668,0.2223434448242187,0.2044482231140136,0.2142911553382873,0.2310245186090469,0.0012971850810572,0.0405849814414978,0.09375,0.0006531109684146,0.4633505344390869,0.5048369765281677,0.4967925548553467,0.5023713111877441,0.0427694208920002,0.1489150673151016,0.2747755348682403,0.0231894552707672,0.4693293571472168,0.4801888167858124,0.4706093370914459,0.5827265381813049,0.0,0.0093969563022255,0.0,0.0
