id,model,epochs,dataset,monitor,pooling,sampler,shuffle,backbone,fulltune,optimizer,batch_size,classifier,label_type,val_subset,train_subset,weight_decay,learning_rate,sliding_style,weight_config,training_entity,training_run_id,training_project,test_sliding_style,max_samples_per_class,run_id,f1_micro,f1_macro,precision_micro,precision_macro,recall_micro,recall_macro,mAP,acc,f1_per_class,precision_per_class,recall_per_class,mAP_per_class,positive_per_class,habitat_f1_micro,habitat_f1_macro,habitat_precision_micro,habitat_precision_macro,habitat_recall_micro,habitat_recall_macro,habitat_mAP,habitat_acc,biting_f1_micro,biting_f1_macro,biting_precision_micro,biting_precision_macro,biting_recall_micro,biting_recall_macro,biting_mAP,biting_acc,movement_f1_micro,movement_f1_macro,movement_precision_micro,movement_precision_macro,movement_recall_micro,movement_recall_macro,movement_mAP,movement_acc,foraging_f1_micro,foraging_f1_macro,foraging_precision_micro,foraging_precision_macro,foraging_recall_micro,foraging_recall_macro,foraging_mAP,foraging_acc,interactions_f1_micro,interactions_f1_macro,interactions_precision_micro,interactions_precision_macro,interactions_recall_micro,interactions_recall_macro,interactions_mAP,interactions_acc,other_f1_micro,other_f1_macro,other_precision_micro,other_precision_macro,other_recall_micro,other_recall_macro,other_mAP,other_acc,Other behavior,Medium bites,High bites,Traversing/swimming,Departure,Cleaner wrasse,Low bites,Change in Focal Fish,Solo foraging/swimming,Seafloor bites,Aggressive on focal,Social foraging/swimming,Sand rubbing,Not visible,Foraging,Idle,Coral habitat,Rubble habitat,Aggressive by focal,Sand habitat,Other behavior__Coral habitat_habitat,Medium bites__Coral habitat_habitat,High bites__Coral habitat_habitat,Traversing/swimming__Coral habitat_habitat,Departure__Coral habitat_habitat,Cleaner wrasse__Coral habitat_habitat,Low bites__Coral habitat_habitat,Change in Focal Fish__Coral habitat_habitat,Solo foraging/swimming__Coral habitat_habitat,Seafloor bites__Coral habitat_habitat,Aggressive on focal__Coral habitat_habitat,Social foraging/swimming__Coral habitat_habitat,Sand rubbing__Coral habitat_habitat,Not visible__Coral habitat_habitat,Foraging__Coral habitat_habitat,Idle__Coral habitat_habitat,Coral habitat__Coral habitat_habitat,Rubble habitat__Coral habitat_habitat,Aggressive by focal__Coral habitat_habitat,Sand habitat__Coral habitat_habitat,Other behavior__Rubble habitat_habitat,Medium bites__Rubble habitat_habitat,High bites__Rubble habitat_habitat,Traversing/swimming__Rubble habitat_habitat,Departure__Rubble habitat_habitat,Cleaner wrasse__Rubble habitat_habitat,Low bites__Rubble habitat_habitat,Change in Focal Fish__Rubble habitat_habitat,Solo foraging/swimming__Rubble habitat_habitat,Seafloor bites__Rubble habitat_habitat,Aggressive on focal__Rubble habitat_habitat,Social foraging/swimming__Rubble habitat_habitat,Sand rubbing__Rubble habitat_habitat,Not visible__Rubble habitat_habitat,Foraging__Rubble habitat_habitat,Idle__Rubble habitat_habitat,Coral habitat__Rubble habitat_habitat,Rubble habitat__Rubble habitat_habitat,Aggressive by focal__Rubble habitat_habitat,Sand habitat__Rubble habitat_habitat,Other behavior__Sand habitat_habitat,Medium bites__Sand habitat_habitat,High bites__Sand habitat_habitat,Traversing/swimming__Sand habitat_habitat,Departure__Sand habitat_habitat,Cleaner wrasse__Sand habitat_habitat,Low bites__Sand habitat_habitat,Change in Focal Fish__Sand habitat_habitat,Solo foraging/swimming__Sand habitat_habitat,Seafloor bites__Sand habitat_habitat,Aggressive on focal__Sand habitat_habitat,Social foraging/swimming__Sand habitat_habitat,Sand rubbing__Sand habitat_habitat,Not visible__Sand habitat_habitat,Foraging__Sand habitat_habitat,Idle__Sand habitat_habitat,Coral habitat__Sand habitat_habitat,Rubble habitat__Sand habitat_habitat,Aggressive by focal__Sand habitat_habitat,Sand habitat__Sand habitat_habitat
videomae_balanced_focal_fishfollow_sliding_window_w_stride,,40,fishfollow,val_mAP,mean,balanced,False,videomae,False,adam,32,mlp,onehot,,,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,oyiv1z0a,fishfollow,test_sliding_window,1000,9aj1kblg,0.547089695930481,0.16316230595111847,0.5479457378387451,0.20457658171653748,0.5462362766265869,0.18894368410110474,0.19743329286575317,0.8804814219474792,"[0.0, 0.0, 0.0, 0.32730743288993835, 0.0, 0.0, 0.00013147515710443258, 0.0, 0.7654127478599548, 0.017264317721128464, 0.0, 0.028780972585082054, 0.0, 0.11558880656957626, 0.67401522397995, 0.0, 0.5035445690155029, 0.5283995270729065, 0.0, 0.30280086398124695]","[0.0, 0.0, 0.0, 0.44122040271759033, 0.0, 0.0, 0.0029325513169169426, 0.0, 0.6453055739402771, 0.2624647319316864, 0.0, 0.09289821237325668, 0.0, 0.7477272748947144, 0.587088406085968, 0.0, 0.36526650190353394, 0.7237459421157837, 0.0, 0.22288194298744202]","[0.0, 0.0, 0.0, 0.2601441740989685, 0.0, 0.0, 6.724497507093474e-05, 0.0, 0.940454363822937, 0.00892571546137333, 0.0, 0.017028266564011574, 0.0, 0.06263573467731476, 0.7911573052406311, 0.0, 0.8102965950965881, 0.41609203815460205, 0.0, 0.4720720648765564]","[0.0002596116391941905, 0.010508650913834572, 0.00046555494191125035, 0.38348427414894104, 0.0005345729878172278, 0.05228319764137268, 0.04303612932562828, 7.385494245681912e-05, 0.6555398106575012, 0.15541231632232666, 0.0009102278272621334, 0.1252037137746811, 0.00014132025535218418, 0.380225270986557, 0.7008646130561829, 0.03004070743918419, 0.5061854720115662, 0.7152882814407349, 9.257475903723389e-05, 0.188115656375885]","[90, 2931, 255, 122632, 255, 16880, 14871, 30, 336179, 31258, 255, 73055, 105, 141820, 259650, 4252, 92613, 288876, 60, 27195]",0.4967242181301117,0.44491496682167053,0.48489150404930115,0.43729811906814575,0.509148895740509,0.5661535263061523,0.46986308693885803,0.7371485829353333,0.006164888851344585,0.004348948132246733,0.006743412930518389,0.0663493201136589,0.005677785724401474,0.0022482401691377163,0.05235566198825836,0.9577919244766235,0.3262663781642914,0.16365371644496918,0.4389921724796295,0.22061020135879517,0.2596043646335602,0.13007208704948425,0.19200941920280457,0.8767995834350586,0.6869756579399109,0.48940300941467285,0.6127615571022034,0.44176405668258667,0.7816437482833862,0.5828800201416016,0.4938693940639496,0.7029814124107361,0.10413223505020142,0.03852960094809532,0.7477272748947144,0.24924242496490479,0.05596295744180679,0.02087857760488987,0.1441941112279892,0.9047191739082336,0.0,0.0,0.0,0.0,0.0,0.0,0.006288888398557901,0.9980629086494446,"[[534624, 90], [0, 0]]","[[531631, 2931], [152, 0]]","[[494493, 255], [39966, 0]]","[[371680, 90730], [40402, 31902]]","[[534092, 255], [367, 0]]","[[517834, 16880], [0, 0]]","[[519503, 14870], [340, 1]]","[[534684, 30], [0, 0]]","[[24756, 20018], [173779, 316161]]","[[502672, 30979], [784, 279]]","[[534308, 255], [151, 0]]","[[449512, 71811], [12147, 1244]]","[[534419, 105], [190, 0]]","[[389897, 132937], [2997, 8883]]","[[130585, 54226], [144479, 205424]]","[[530395, 4252], [67, 0]]","[[311695, 17569], [130406, 75044]]","[[199958, 168677], [45880, 120199]]","[[534645, 60], [9, 0]]","[[462757, 14357], [44762, 12838]]","[[92553, 60], [0, 0]]","[[89893, 2628], [92, 0]]","[[75026, 255], [17332, 0]]","[[59706, 26324], [2033, 4550]]","[[92309, 195], [109, 0]]","[[91497, 1116], [0, 0]]","[[87771, 4842], [0, 0]]","[[92583, 30], [0, 0]]","[[1916, 9693], [8725, 72279]]","[[91257, 1356], [0, 0]]","[[92356, 225], [32, 0]]","[[74629, 10127], [6831, 1026]]","[[92568, 45], [0, 0]]","[[87251, 2211], [2996, 155]]","[[12268, 19819], [22365, 38161]]","[[89072, 3541], [0, 0]]","[[0, 17569], [0, 75044]]","[[80718, 249], [11371, 275]]","[[92578, 30], [5, 0]]","[[83439, 207], [8955, 12]]","[[288846, 30], [0, 0]]","[[288527, 315], [34, 0]]","[[280129, 0], [8747, 0]]","[[193337, 57156], [14728, 23655]]","[[288810, 45], [21, 0]]","[[273112, 15764], [0, 0]]","[[279122, 9453], [300, 1]]","[[288876, 0], [0, 0]]","[[2167, 9874], [57998, 218837]]","[[259962, 28016], [619, 279]]","[[288861, 15], [0, 0]]","[[226935, 59462], [2256, 223]]","[[288660, 60], [156, 0]]","[[277145, 10786], [1, 944]]","[[53578, 28188], [48734, 158376]]","[[288165, 711], [0, 0]]","[[228001, 311], [60351, 213]]","[[0, 168677], [0, 120199]]","[[288846, 30], [0, 0]]","[[265302, 215], [23085, 274]]","[[27195, 0], [0, 0]]","[[27185, 10], [0, 0]]","[[23223, 0], [3972, 0]]","[[12985, 7581], [2634, 3995]]","[[27165, 30], [0, 0]]","[[27195, 0], [0, 0]]","[[26593, 562], [40, 0]]","[[27195, 0], [0, 0]]","[[44, 533], [1387, 25231]]","[[25586, 1609], [0, 0]]","[[27180, 15], [0, 0]]","[[25463, 1597], [135, 0]]","[[27195, 0], [0, 0]]","[[26464, 722], [0, 9]]","[[6877, 6413], [4699, 9206]]","[[27195, 0], [0, 0]]","[[15047, 123], [11929, 96]]","[[23149, 423], [3557, 66]]","[[27195, 0], [0, 0]]","[[0, 14357], [0, 12838]]"
videomae_balanced_focal_2_fishfollow_sliding_window_w_stride,,40,fishfollow,val_mAP,mean,balanced,False,videomae,False,adam,32,mlp,onehot,,,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,lxd38424,fishfollow,test_sliding_window,1000,aw6t0ed2,0.544577956199646,0.20703430473804474,0.4349464178085327,0.1798757165670395,0.728101372718811,0.30492717027664185,0.19421665370464325,0.8390663266181946,"[0.0, 0.038493357598781586, 0.000866321730427444, 0.4666175842285156, 0.0, 0.018297402188181877, 0.06904485076665878, 0.0, 0.7771334052085876, 0.21927103400230408, 0.006915287580341101, 0.15512825548648834, 0.0, 0.2485174834728241, 0.6915038824081421, 0.017208077013492584, 0.42169490456581116, 0.7422980070114136, 0.0, 0.2676965892314911]","[0.0, 0.02206249348819256, 0.0004340487066656351, 0.40639063715934753, 0.0, 0.017150258645415306, 0.04200810566544533, 0.0, 0.639899492263794, 0.17608733475208282, 0.0036900369450449944, 0.11536665260791779, 0.0, 0.4380809962749481, 0.5382754802703857, 0.03395703434944153, 0.27352771162986755, 0.7146404385566711, 0.0, 0.17594337463378906]","[0.0, 0.15080177783966064, 0.21176470816135406, 0.5478015542030334, 0.0, 0.019609004259109497, 0.19373276829719543, 0.0, 0.9893003702163696, 0.2905176281929016, 0.054901961237192154, 0.23671206831932068, 0.0, 0.17345932126045227, 0.966685950756073, 0.011523989029228687, 0.920108437538147, 0.7721825242042542, 0.0, 0.559441089630127]","[0.00017017428763210773, 0.011793870478868484, 0.0004558446817100048, 0.3833678662776947, 0.0005831463495269418, 0.046870190650224686, 0.041157323867082596, 8.631140372017398e-05, 0.6349664330482483, 0.15298014879226685, 0.0010521834483370185, 0.12387896329164505, 0.0001499136269558221, 0.37610068917274475, 0.6987470984458923, 0.01662728562951088, 0.5096266865730286, 0.7231415510177612, 8.803488890407607e-05, 0.1624891757965088]","[90, 2931, 255, 122632, 255, 16880, 14871, 30, 336179, 31258, 255, 73055, 105, 141820, 259650, 4252, 92613, 288876, 60, 27195]",0.578271210193634,0.4772298336029053,0.4555315673351288,0.38803717494010925,0.7915480136871338,0.7505773305892944,0.46508583426475525,0.7058601975440979,0.07937256246805191,0.08191889524459839,0.04708292335271835,0.06014799326658249,0.2526209056377411,0.21170420944690704,0.05159679800271988,0.8648828864097595,0.45411404967308044,0.2333087921142578,0.388363778591156,0.20319531857967377,0.546664834022522,0.2739007771015167,0.19197550415992737,0.8489772081375122,0.6658540368080139,0.5412551760673523,0.5289667248725891,0.43118053674697876,0.8983246684074402,0.730899453163147,0.48586416244506836,0.6240513324737549,0.21291804313659668,0.08893829584121704,0.33041322231292725,0.15174375474452972,0.15706545114517212,0.06435610353946686,0.1410190612077713,0.8850961923599243,0.011001484468579292,0.0048246728256344795,0.009415633045136929,0.0075294142588973045,0.01322973519563675,0.013285189867019653,0.003617518348619342,0.99576336145401,"[[534624, 90], [0, 0]]","[[512191, 2489], [19592, 442]]","[[410103, 201], [124356, 54]]","[[313956, 55454], [98126, 67178]]","[[526786, 255], [7673, 0]]","[[498865, 16549], [18969, 331]]","[[454142, 11990], [65701, 2881]]","[[534684, 30], [0, 0]]","[[11376, 3597], [187159, 332582]]","[[460966, 22177], [42490, 9081]]","[[530679, 241], [3780, 14]]","[[329056, 55761], [132603, 17294]]","[[533810, 105], [799, 0]]","[[361340, 117220], [31554, 24600]]","[[59760, 8650], [215304, 251000]]","[[529068, 4203], [1394, 49]]","[[215778, 7399], [226323, 85214]]","[[156767, 65811], [89071, 223065]]","[[533999, 60], [655, 0]]","[[436262, 11981], [71257, 15214]]","[[92553, 60], [0, 0]]","[[80260, 2186], [9725, 442]]","[[55923, 201], [36435, 54]]","[[53698, 20189], [8041, 10685]]","[[91257, 195], [1161, 0]]","[[89094, 874], [2403, 242]]","[[83172, 4430], [4599, 412]]","[[92583, 30], [0, 0]]","[[519, 1834], [10122, 80138]]","[[88395, 1264], [2862, 92]]","[[91062, 211], [1326, 14]]","[[45113, 7223], [36347, 3930]]","[[92566, 45], [2, 0]]","[[73823, 1651], [16424, 715]]","[[5084, 3793], [29549, 54187]]","[[88578, 3492], [494, 49]]","[[0, 7399], [0, 85214]]","[[72741, 145], [19348, 379]]","[[92288, 30], [295, 0]]","[[73283, 164], [19111, 55]]","[[288846, 30], [0, 0]]","[[284879, 315], [3682, 0]]","[[242520, 0], [46356, 0]]","[[167052, 29633], [41013, 51178]]","[[286114, 45], [2717, 0]]","[[260504, 15675], [12608, 89]]","[[224374, 7088], [55048, 2366]]","[[288876, 0], [0, 0]]","[[1001, 1665], [59164, 227046]]","[[226837, 19286], [33744, 9009]]","[[287658, 15], [1203, 0]]","[[170032, 46676], [59159, 13009]]","[[288050, 60], [766, 0]]","[[265154, 9382], [11992, 2348]]","[[23012, 3687], [79300, 182877]]","[[287880, 711], [285, 0]]","[[159143, 211], [129209, 313]]","[[0, 65811], [0, 223065]]","[[288755, 30], [91, 0]]","[[254576, 211], [33811, 278]]","[[27195, 0], [0, 0]]","[[26414, 10], [771, 0]]","[[15094, 0], [12101, 0]]","[[10461, 5903], [5158, 5673]]","[[27165, 30], [0, 0]]","[[27156, 0], [39, 0]]","[[23804, 459], [2829, 103]]","[[27195, 0], [0, 0]]","[[0, 105], [1431, 25659]]","[[25530, 1609], [56, 0]]","[[27180, 15], [0, 0]]","[[16990, 1491], [8608, 106]]","[[27195, 0], [0, 0]]","[[23285, 698], [3179, 33]]","[[3819, 1207], [7757, 14412]]","[[27195, 0], [0, 0]]","[[12402, 46], [14574, 173]]","[[19102, 252], [7604, 237]]","[[27136, 0], [59, 0]]","[[0, 11981], [0, 15214]]"
videomae_random_focal_fishfollow_sliding_window_w_stride,,100,fishfollow,val_mAP,mean,random,False,videomae,False,adam,32,mlp,onehot,,,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,ocyyies4,fishfollow,test_sliding_window,1000,f6rhks2u,0.5781499743461609,0.162788987159729,0.6020256876945496,0.19881445169448853,0.5560957789421082,0.17235906422138214,0.20543615520000458,0.8927571773529053,"[0.0, 0.0, 0.0, 0.41225466132164, 0.0, 0.0, 0.0, 0.0, 0.7503250241279602, 0.0, 0.0, 0.0004000750195700675, 0.0, 0.21554526686668396, 0.6818233132362366, 0.0, 0.4986584484577179, 0.6172179579734802, 0.0, 0.0795549750328064]","[0.0, 0.0, 0.0, 0.5410924553871155, 0.0, 0.0, 0.0, 0.0, 0.6489159464836121, 0.0, 0.0, 0.0023088022135198116, 0.0, 0.6309214234352112, 0.6042216420173645, 0.0, 0.37880587577819824, 0.7214214205741882, 0.0, 0.4486016631126404]","[0.0, 0.0, 0.0, 0.33297181129455566, 0.0, 0.0, 0.0, 0.0, 0.8893000483512878, 0.0, 0.0, 0.00021901307627558708, 0.0, 0.1299746185541153, 0.7822954058647156, 0.0, 0.7294548153877258, 0.5393179059028625, 0.0, 0.043647728860378265]","[0.00022693551727570593, 0.006755623035132885, 0.0014401015359908342, 0.4667709171772003, 0.0004223922733217478, 0.06255453079938889, 0.03872939199209213, 0.00014685463975183666, 0.6218577027320862, 0.15586291253566742, 0.00034769956255331635, 0.1220543161034584, 0.00022074126172810793, 0.42653775215148926, 0.702028751373291, 0.11026345193386078, 0.5053235292434692, 0.7136682271957397, 9.994083666242659e-05, 0.1734113097190857]","[90, 2931, 255, 122632, 255, 16880, 14871, 30, 336179, 31258, 255, 73055, 105, 141820, 259650, 4252, 92613, 288876, 60, 27195]",0.5574278235435486,0.39847710728645325,0.5656703114509583,0.5162762999534607,0.549422025680542,0.43747347593307495,0.4641343653202057,0.777732253074646,0.0,0.0,0.0,0.0,0.0,0.0,0.05069700628519058,0.9769432544708252,0.41172465682029724,0.20612733066082,0.5410924553871155,0.27054622769355774,0.33228087425231934,0.16648590564727783,0.23359665274620056,0.8908902406692505,0.6818808913230896,0.4775161147117615,0.624649167060852,0.41848212480545044,0.7506577968597412,0.5572714805603027,0.48198023438453674,0.707947313785553,0.19615209102630615,0.07184842228889465,0.6309214234352112,0.21030713617801666,0.11612801253795624,0.043324872851371765,0.16307970881462097,0.9058188199996948,0.0,0.0,0.0,0.0,0.0,0.0,0.022231753915548325,0.998218834400177,"[[534624, 90], [0, 0]]","[[531783, 2931], [0, 0]]","[[534459, 255], [0, 0]]","[[377451, 81799], [34631, 40833]]","[[534459, 255], [0, 0]]","[[517834, 16880], [0, 0]]","[[519843, 14871], [0, 0]]","[[534684, 30], [0, 0]]","[[36786, 37215], [161749, 298964]]","[[503456, 31258], [0, 0]]","[[534459, 255], [0, 0]]","[[454745, 73039], [6914, 16]]","[[534609, 105], [0, 0]]","[[382111, 123387], [10783, 18433]]","[[142014, 56527], [133050, 203123]]","[[530462, 4252], [0, 0]]","[[331316, 25056], [110785, 67557]]","[[185677, 133080], [60161, 155796]]","[[534654, 60], [0, 0]]","[[506060, 26008], [1459, 1187]]","[[92553, 60], [0, 0]]","[[89985, 2628], [0, 0]]","[[92358, 255], [0, 0]]","[[60595, 26583], [1144, 4291]]","[[92418, 195], [0, 0]]","[[91497, 1116], [0, 0]]","[[87771, 4842], [0, 0]]","[[92583, 30], [0, 0]]","[[3753, 23193], [6888, 58779]]","[[91257, 1356], [0, 0]]","[[92388, 225], [0, 0]]","[[76375, 11151], [5085, 2]]","[[92568, 45], [0, 0]]","[[79703, 1858], [10544, 508]]","[[15161, 21876], [19472, 36104]]","[[89072, 3541], [0, 0]]","[[0, 25056], [0, 67557]]","[[80232, 262], [11857, 262]]","[[92583, 30], [0, 0]]","[[91886, 219], [508, 0]]","[[288846, 30], [0, 0]]","[[288561, 315], [0, 0]]","[[288876, 0], [0, 0]]","[[194569, 47688], [13496, 33123]]","[[288831, 45], [0, 0]]","[[273112, 15764], [0, 0]]","[[279422, 9454], [0, 0]]","[[288876, 0], [0, 0]]","[[4415, 8394], [55750, 220317]]","[[260581, 28295], [0, 0]]","[[288861, 15], [0, 0]]","[[228979, 59671], [212, 14]]","[[288816, 60], [0, 0]]","[[277049, 10488], [97, 1242]]","[[52819, 27849], [49493, 158715]]","[[288165, 711], [0, 0]]","[[239442, 345], [48910, 179]]","[[0, 133080], [0, 155796]]","[[288846, 30], [0, 0]]","[[287891, 470], [496, 19]]","[[27195, 0], [0, 0]]","[[27185, 10], [0, 0]]","[[27195, 0], [0, 0]]","[[14753, 7965], [866, 3611]]","[[27165, 30], [0, 0]]","[[27195, 0], [0, 0]]","[[26633, 562], [0, 0]]","[[27195, 0], [0, 0]]","[[247, 5814], [1184, 19950]]","[[25586, 1609], [0, 0]]","[[27180, 15], [0, 0]]","[[24515, 1597], [1083, 0]]","[[27195, 0], [0, 0]]","[[26314, 703], [150, 28]]","[[7941, 6961], [3635, 8658]]","[[27195, 0], [0, 0]]","[[14750, 128], [12226, 91]]","[[21786, 361], [4920, 128]]","[[27195, 0], [0, 0]]","[[0, 26008], [0, 1187]]"
videomae_random_inverse_fishfollow_sliding_window_w_stride,,100,fishfollow,val_mAP,mean,random,False,videomae,False,adam,32,mlp,onehot,,,0.001,5e-05,sliding_window_w_stride,{'weight_method': 'inverse'},fish-benchmark,glxt9eod,fishfollow,test_sliding_window,1000,2c7xm3xx,0.29012206196784973,0.2067486196756363,0.1720161885023117,0.15184994041919708,0.9257165193557739,0.7717682123184204,0.1964491456747055,0.4013374447822571,"[0.0, 0.01094941608607769, 0.0010263138683512807, 0.4639018774032593, 0.0009679145878180861, 0.0643291100859642, 0.054702356457710266, 0.0, 0.7816283702850342, 0.11333846300840378, 0.0009616672177799046, 0.24266110360622406, 0.0, 0.40320247411727905, 0.6798864006996155, 0.03720515966415405, 0.32030072808265686, 0.7668825387954712, 0.00014405173715204, 0.19288407266139984]","[0.0, 0.005504845641553402, 0.0005134203820489347, 0.31789901852607727, 0.00048419160884805024, 0.03324173763394356, 0.02812030166387558, 0.0, 0.6422067284584045, 0.06007655709981918, 0.00048106489703059196, 0.13812600076198578, 0.0, 0.2689149081707001, 0.5248602032661438, 0.019198324531316757, 0.19156412780284882, 0.6975972056388855, 7.203625136753544e-05, 0.10813812166452408]","[0.0, 1.0, 1.0, 0.8579245209693909, 1.0, 0.9925947785377502, 1.0, 0.0, 0.9983729124069214, 0.9991682171821594, 1.0, 0.9978235363960266, 0.0, 0.8053871393203735, 0.9648796319961548, 0.5994825959205627, 0.9766123294830322, 0.8514483571052551, 0.5, 0.8916712403297424]","[0.00024210434639826417, 0.010890460573136806, 0.0006680937367491424, 0.44713258743286133, 0.0007194462232291698, 0.07729706168174744, 0.03913206607103348, 0.00011559744598343968, 0.6187081336975098, 0.1399749219417572, 0.0006985790678299963, 0.12451085448265076, 0.00014847036800347269, 0.4018588364124298, 0.690066397190094, 0.04164550453424454, 0.48823976516723633, 0.7034458518028259, 8.20086061139591e-05, 0.14340609312057495]","[90, 2931, 255, 122632, 255, 16880, 14871, 30, 336179, 31258, 255, 73055, 105, 141820, 259650, 4252, 92613, 288876, 60, 27195]",0.4948461949825287,0.42668911814689636,0.3438197374343872,0.33243313431739807,0.8824886679649353,0.9065772891044617,0.4450305998325348,0.5409739017486572,0.04634321480989456,0.045004136860370636,0.023721564561128616,0.02355378121137619,0.9994727969169617,0.9997920393943787,0.047666385769844055,0.051571961492300034,0.21512530744075775,0.23243489861488342,0.12297546118497849,0.15919160842895508,0.85821932554245,0.928962230682373,0.22392602264881134,0.2803994417190552,0.6000757813453674,0.5680586099624634,0.4314054846763611,0.43506431579589844,0.9853113293647766,0.9870253801345825,0.477761834859848,0.4523751735687256,0.24087156355381012,0.15584386885166168,0.14101848006248474,0.10071887820959091,0.8251433372497559,0.5993273258209229,0.15975716710090637,0.4853579103946686,0.00484671862795949,0.007662175688892603,0.002433267654851079,0.003950285259634256,0.5951281189918518,0.41989654302597046,0.008563334122300148,0.5647082328796387,"[[534624, 90], [0, 0]]","[[2274, 0], [529509, 2931]]","[[38045, 0], [496414, 255]]","[[186340, 17423], [225742, 105209]]","[[8063, 0], [526396, 255]]","[[30554, 125], [487280, 16755]]","[[5879, 0], [513964, 14871]]","[[534684, 30], [0, 0]]","[[11544, 547], [186991, 335632]]","[[14818, 26], [488638, 31232]]","[[4640, 0], [529819, 255]]","[[6805, 159], [454854, 72896]]","[[449223, 105], [85386, 0]]","[[82370, 27600], [310524, 114220]]","[[48266, 9119], [226798, 250531]]","[[400239, 1703], [130223, 2549]]","[[60398, 2166], [381703, 90447]]","[[139215, 42913], [106623, 245963]]","[[118227, 30], [416427, 30]]","[[307527, 2946], [199992, 24249]]","[[92553, 60], [0, 0]]","[[0, 0], [89985, 2628]]","[[1856, 0], [90502, 255]]","[[31141, 7895], [30598, 22979]]","[[45, 0], [92373, 195]]","[[2041, 48], [89456, 1068]]","[[7, 0], [87764, 4842]]","[[92583, 30], [0, 0]]","[[7, 462], [10634, 81510]]","[[248, 0], [91009, 1356]]","[[16, 0], [92372, 225]]","[[137, 7], [81323, 11146]]","[[79544, 45], [13024, 0]]","[[8605, 125], [81642, 2241]]","[[1454, 1575], [33179, 56405]]","[[56527, 992], [32545, 2549]]","[[0, 2166], [0, 90447]]","[[66099, 91], [25990, 433]]","[[3265, 0], [89318, 30]]","[[42160, 99], [50234, 120]]","[[288846, 30], [0, 0]]","[[271, 0], [288290, 315]]","[[19909, 0], [268967, 0]]","[[113703, 8126], [94362, 72685]]","[[2100, 0], [286731, 45]]","[[9562, 77], [263550, 15687]]","[[1897, 0], [277525, 9454]]","[[288876, 0], [0, 0]]","[[1301, 56], [58864, 228655]]","[[5117, 24], [255464, 28271]]","[[471, 0], [288390, 15]]","[[952, 152], [228239, 59533]]","[[243834, 60], [44982, 0]]","[[73878, 1972], [203268, 9758]]","[[20036, 5510], [82276, 181054]]","[[223192, 711], [64973, 0]]","[[43382, 110], [244970, 414]]","[[0, 42913], [0, 245963]]","[[79145, 30], [209701, 0]]","[[185882, 30], [102505, 459]]","[[27195, 0], [0, 0]]","[[5, 0], [27180, 10]]","[[668, 0], [26527, 0]]","[[6396, 1466], [9223, 10110]]","[[299, 0], [26866, 30]]","[[2302, 0], [24893, 0]]","[[0, 0], [26633, 562]]","[[27195, 0], [0, 0]]","[[0, 36], [1431, 25728]]","[[1739, 2], [23847, 1607]]","[[160, 0], [27020, 15]]","[[168, 0], [25430, 1597]]","[[25211, 0], [1984, 0]]","[[92, 0], [26372, 731]]","[[4281, 2062], [7295, 13557]]","[[26323, 0], [872, 0]]","[[5983, 0], [20993, 219]]","[[15521, 103], [11185, 386]]","[[9053, 0], [18142, 0]]","[[0, 2946], [0, 24249]]"
