model,epochs,dataset,monitor,pooling,sampler,shuffle,backbone,fulltune,optimizer,aggregator,batch_size,classifier,weight_decay,learning_rate,sliding_style,weight_config,training_entity,training_run_id,training_project,test_sliding_style,max_samples_per_class,run_id,f1_micro,f1_macro,precision_micro,precision_macro,recall_micro,recall_macro,mAP,acc,f1_per_class,mAP_per_class,precision_per_class,recall_per_class,positive_per_class,biting_f1_micro,biting_f1_macro,biting_precision_micro,biting_precision_macro,biting_recall_micro,biting_recall_macro,biting_mAP,biting_acc,biting_f1_per_class,biting_mAP_per_class,biting_precision_per_class,biting_recall_per_class,biting_positive_per_class,aggression_f1_micro,aggression_f1_macro,aggression_precision_micro,aggression_precision_macro,aggression_recall_micro,aggression_recall_macro,aggression_mAP,aggression_acc,aggression_f1_per_class,aggression_mAP_per_class,aggression_precision_per_class,aggression_recall_per_class,aggression_positive_per_class,id,label_type,val_subset,train_subset
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,n4etorzd,coralcam,test_sliding_window,1000,84wqqalj,0.05183374136686325,0.011962532065808773,0.38074713945388794,0.0782865583896637,0.02780984342098236,0.006476050708442926,0.05751337856054306,0.9734790325164795,"[0.05981266126036644, 0.0, 0.0, 0.0, 0.0]","[0.23535388708114624, 0.03918597847223282, -0.0, 0.01286262646317482, 0.00016442536434624344]","[0.3914327919483185, 0.0, 0.0, 0.0, 0.0]","[0.032380253076553345, 0.0, 0.0, 0.0, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.05214482545852661,0.02990633063018322,0.38074713945388794,0.19571639597415924,0.027989014983177185,0.016190126538276672,0.13726992905139923,0.9341147541999817,"[0.05981266126036644, 0.0]","[0.23535388708114624, 0.03918597847223282]","[0.3914327919483185, 0.0]","[0.032380253076553345, 0.0]","[8184.0, 1284.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.006513525731861591,0.999582827091217,"[0.0, 0.0]","[0.01286262646317482, 0.00016442536434624344]","[0.0, 0.0]","[0.0, 0.0]","[47.0, 14.0]",,,,
,100,coralcam,val_mAP,mean,random,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,udu2h10c,coralcam,test_frames,1000,nuebvcnl,0.5616209506988525,0.15608227252960205,0.5180078148841858,0.20666411519050598,0.613253116607666,0.16174207627773285,0.15995487570762634,0.9756155014038086,"[0.5940266847610474, 0.1863846629858017, 0.0, 0.0, 0.0]","[0.6027499437332153, 0.19618773460388184, -0.0, 0.0006203652592375875, 0.00021632021525874734]","[0.5187220573425293, 0.514598548412323, 0.0, 0.0, 0.0]","[0.6949089169502258, 0.11380144953727722, 0.0, 0.0, 0.0]","[8014.0, 1239.0, 0.0, 46.0, 12.0]",0.5635887980461121,0.3902056813240051,0.5186194181442261,0.5166603326797485,0.6170971393585205,0.40435516834259033,0.3994688391685486,0.9395242929458618,"[0.5940266847610474, 0.1863846629858017]","[0.6027499437332153, 0.19618773460388184]","[0.5187220573425293, 0.514598548412323]","[0.6949089169502258, 0.11380144953727722]","[8014.0, 1239.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0004183427372481674,0.9995144605636597,"[0.0, 0.0]","[0.0006203652592375875, 0.00021632021525874734]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",,,,
,100,coralcam,val_mAP,mean,random,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,u6594yjh,coralcam,test_frames,1000,vcbmxcr7,0.3619648218154907,0.07855597138404846,0.36605405807495117,0.20652464032173157,0.35796594619750977,0.08364197611808777,0.08837565034627914,0.9673460125923157,"[0.38965973258018494, 0.0031201248057186604, 0.0, 0.0, 0.0]","[0.3515377938747406, 0.0887586772441864, -0.0, 0.001283773803152144, 0.00029801297932863235]","[0.36595651507377625, 0.6666666865348816, 0.0, 0.0, 0.0]","[0.41664615273475647, 0.0015637216856703162, 0.0, 0.0, 0.0]","[8122.0, 1279.0, 0.0, 46.0, 12.0]",0.363090455532074,0.19638992846012115,0.36605405807495117,0.5163115859031677,0.3601744472980499,0.20910494029521942,0.2201482355594635,0.9187616109848022,"[0.38965973258018494, 0.0031201248057186604]","[0.3515377938747406, 0.0887586772441864]","[0.36595651507377625, 0.6666666865348816]","[0.41664615273475647, 0.0015637216856703162]","[8122.0, 1279.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0007908933912403882,0.9996033310890198,"[0.0, 0.0]","[0.001283773803152144, 0.00029801297932863235]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_random_focal_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,ynfb7k2f,coralcam,test_frames,1000,xce6zq8n,0.2540781795978546,0.08709557354450226,0.17826086282730103,0.06490204483270645,0.4421186149120331,0.1676676720380783,0.06772663444280624,0.9328290820121765,"[0.33738574385643005, 0.09809210151433945, 0.0, 0.0, 0.0]","[0.27181220054626465, 0.06381428986787796, -0.0, 0.0020975065417587757, 0.0009091824176721275]","[0.2682802677154541, 0.056229960173368454, 0.0, 0.0, 0.0]","[0.4544447064399719, 0.3838936686515808, 0.0, 0.0, 0.0]","[8122.0, 1279.0, 0.0, 46.0, 12.0]",0.2622683644294739,0.21773892641067505,0.18594931066036224,0.16225510835647583,0.4448463022708893,0.41916918754577637,0.167813241481781,0.8391030430793762,"[0.33738574385643005, 0.09809210151433945]","[0.27181220054626465, 0.06381428986787796]","[0.2682802677154541, 0.056229960173368454]","[0.4544447064399719, 0.3838936686515808]","[8122.0, 1279.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.001503344508819282,0.9929696917533875,"[0.0, 0.0]","[0.0020975065417587757, 0.0009091824176721275]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,a1utb1tc,coralcam,test_frames,1000,1nwmt5ve,0.20794449746608734,0.046750836074352264,0.47509434819221497,0.09501887112855911,0.1331007480621338,0.031002217903733253,0.08309139311313629,0.9737635254859924,"[0.23375417292118073, 0.0, 0.0, 0.0, 0.0]","[0.35431143641471863, 0.060539379715919495, -0.0, 0.0004928623093292117, 0.00011326088133500889]","[0.47509434819221497, 0.0, 0.0, 0.0, 0.0]","[0.15501108765602112, 0.0, 0.0, 0.0, 0.0]","[8122.0, 1279.0, 0.0, 46.0, 12.0]",0.20894531905651093,0.11687708646059036,0.47509434819221497,0.23754717409610748,0.13392192125320435,0.07750554382801056,0.20742541551589966,0.9348055124282837,"[0.23375417292118073, 0.0]","[0.35431143641471863, 0.060539379715919495]","[0.47509434819221497, 0.0]","[0.15501108765602112, 0.0]","[8122.0, 1279.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0003030615916941315,0.9996033310890198,"[0.0, 0.0]","[0.0004928623093292117, 0.00011326088133500889]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_random_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'inverse'},fish-benchmark,19jr4myk,coralcam,test_frames,1000,n8yzoknt,0.09514819830656052,0.022975604981184006,0.44405287504196167,0.14609771966934204,0.053282588720321655,0.012937727384269238,0.07462657988071442,0.9737772345542908,"[0.10869564861059189, 0.006182380020618439, 0.0, 0.0, 0.0]","[0.3074353337287903, 0.06321762502193451, -0.0, 0.0019069283735007048, 0.0005730180419050157]","[0.4638218879699707, 0.2666666805744171, 0.0, 0.0, 0.0]","[0.06156119331717491, 0.0031274433713406324, 0.0, 0.0, 0.0]","[8122.0, 1279.0, 0.0, 46.0, 12.0]",0.09605488926172256,0.057439014315605164,0.4611161947250366,0.3652442693710327,0.05361131951212883,0.03234431892633438,0.185326486825943,0.9351269006729126,"[0.10869564861059189, 0.006182380020618439]","[0.3074353337287903, 0.06321762502193451]","[0.4638218879699707, 0.2666666805744171]","[0.06156119331717491, 0.0031274433713406324]","[8122.0, 1279.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0012399732368066907,0.9993160963058472,"[0.0, 0.0]","[0.0019069283735007048, 0.0005730180419050157]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_random_inverse_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,snqpi1f7,coralcam,test_frames,1000,6trd5wdh,0.27735888957977295,0.09330838918685913,0.19252873957157135,0.06801030784845352,0.49582406878471375,0.18373408913612366,0.0747198611497879,0.9331464171409607,"[0.3630351424217224, 0.10350684076547623, 0.0, 0.0, 0.0]","[0.29716309905052185, 0.07346892356872559, -0.0, 0.0020888843573629856, 0.0008784137316979468]","[0.2807159125804901, 0.0593356229364872, 0.0, 0.0, 0.0]","[0.513666570186615, 0.4050039052963257, 0.0, 0.0, 0.0]","[8122.0, 1279.0, 0.0, 46.0, 12.0]",0.2843027412891388,0.23327098786830902,0.19879619777202606,0.1700257658958435,0.49888309836387634,0.45933523774147034,0.18531601130962372,0.8385148644447327,"[0.3630351424217224, 0.10350684076547623]","[0.29716309905052185, 0.07346892356872559]","[0.2807159125804901, 0.0593356229364872]","[0.513666570186615, 0.4050039052963257]","[8122.0, 1279.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0014836490154266357,0.9943511486053467,"[0.0, 0.0]","[0.0020888843573629856, 0.0008784137316979468]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_balanced_focal_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'uniform'},fish-benchmark,jj1rod52,coralcam,test_sliding_window,1000,13l4k3on,0.14786690473556519,0.05841583386063576,0.12100761383771896,0.04952399060130119,0.19005142152309418,0.1612946093082428,0.06242406368255615,0.9429013133049011,"[0.1973629742860794, 0.046474989503622055, 0.0, 0.048241205513477325, 0.0]","[0.18023499846458435, 0.030249837785959244, -0.0, 0.10131673514842987, 0.000318767037242651]","[0.19120174646377563, 0.031101739034056664, 0.0, 0.025316456332802773, 0.0]","[0.20393450558185577, 0.0919003114104271, 0.0, 0.5106382966041565, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.16252103447914124,0.12191898375749588,0.14269743859767914,0.11115173995494843,0.1887410283088684,0.14791740477085114,0.10524241626262665,0.8740494251251221,"[0.1973629742860794, 0.046474989503622055]","[0.18023499846458435, 0.030249837785959244]","[0.19120174646377563, 0.031101739034056664]","[0.20393450558185577, 0.0919003114104271]","[8184.0, 1284.0]",0.01916932873427868,0.024120602756738663,0.009823987260460854,0.012658228166401386,0.39344263076782227,0.25531914830207825,0.05081775039434433,0.9832038283348083,"[0.048241205513477325, 0.0]","[0.10131673514842987, 0.000318767037242651]","[0.025316456332802773, 0.0]","[0.5106382966041565, 0.0]","[47.0, 14.0]",videomae_balanced_uniform_coralcam_sliding_window_w_temp,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,d8wtqsku,coralcam,test_sliding_window,1000,sgu9kquf,0.1769392192363739,0.06560300290584564,0.0991288274526596,0.03844863176345825,0.8227515816688538,0.32567650079727173,0.06861358880996704,0.8004759550094604,"[0.27579930424690247, 0.05221571400761604, 0.0, 0.0, 0.0]","[0.1915052980184555, 0.037098612636327744, -0.0, 0.11429353058338165, 0.00017051861505024135]","[0.16524900496006012, 0.02699415758252144, 0.0, 0.0, 0.0]","[0.8332111239433289, 0.795171320438385, 0.0, 0.0, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.17706310749053955,0.1640075147151947,0.09913008660078049,0.09612157940864563,0.8280524015426636,0.8141912221908569,0.11430195719003677,0.501613974571228,"[0.27579930424690247, 0.05221571400761604]","[0.1915052980184555, 0.037098612636327744]","[0.16524900496006012, 0.02699415758252144]","[0.8332111239433289, 0.795171320438385]","[8184.0, 1284.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.057232026010751724,0.9995759725570679,"[0.0, 0.0]","[0.11429353058338165, 0.00017051861505024135]","[0.0, 0.0]","[0.0, 0.0]","[47.0, 14.0]",videomae_balanced_focal_2_coralcam_sliding_window_w_stride,onehot,,
,100,coralcam,val_mAP,mean,random,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,0zfto6d4,coralcam,test_frames,1000,ivzh7v5g,0.5300378799438477,0.14830757677555084,0.6022137403488159,0.22348937392234802,0.4733111262321472,0.1277228742837906,0.1531670242547989,0.9786218404769897,"[0.5673918724060059, 0.17414601147174835, 0.0, 0.0, 0.0]","[0.5854569673538208, 0.1795353889465332, -0.0, 0.0006820943672209978, 0.00016064991359598935]","[0.6056358218193054, 0.5118110179901123, 0.0, 0.0, 0.0]","[0.5336910486221313, 0.1049233227968216, 0.0, 0.0, 0.0]","[8014.0, 1239.0, 0.0, 46.0, 12.0]",0.5319572687149048,0.3707689344882965,0.6023783683776855,0.5587234497070312,0.4762779772281647,0.3193071782588959,0.382496178150177,0.9469649195671082,"[0.5673918724060059, 0.17414601147174835]","[0.5854569673538208, 0.1795353889465332]","[0.6056358218193054, 0.5118110179901123]","[0.5336910486221313, 0.1049233227968216]","[8014.0, 1239.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.00042137212585657835,0.9995896816253662,"[0.0, 0.0]","[0.0006820943672209978, 0.00016064991359598935]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_random_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'inverse'},fish-benchmark,snr259gc,coralcam,test_sliding_window,1000,rbne7nwk,0.03906417638063431,0.02051927149295807,0.025276217609643936,0.010769418440759182,0.0859481617808342,0.21776032447814941,0.04970379173755646,0.8897773027420044,"[0.0, 0.06189329922199249, 0.0, 0.04070305451750755, 0.0]","[0.19561956822872162, 0.034171003848314285, -0.0, 0.018385350704193115, 0.0003430423967074603]","[0.0, 0.0325704962015152, 0.0, 0.021276595070958138, 0.0]","[0.0, 0.6207165122032166, 0.0, 0.4680851101875305, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.0469680018723011,0.030946649610996246,0.0325704962015152,0.0162852481007576,0.08417828381061554,0.3103582561016083,0.1148952841758728,0.778805136680603,"[0.0, 0.06189329922199249]","[0.19561956822872162, 0.034171003848314285]","[0.0, 0.0325704962015152]","[0.0, 0.6207165122032166]","[8184.0, 1284.0]",0.005504816770553589,0.020351527258753777,0.002773575484752655,0.010638297535479069,0.3606557250022888,0.23404255509376526,0.009364196099340916,0.9456381797790527,"[0.04070305451750755, 0.0]","[0.018385350704193115, 0.0003430423967074603]","[0.021276595070958138, 0.0]","[0.4680851101875305, 0.0]","[47.0, 14.0]",videomae_random_inverse_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,swz19i7i,coralcam,test_sliding_window,1000,41udeh34,0.1173267737030983,0.026608247309923172,0.3595263659954071,0.07190527021884918,0.070101797580719,0.016324535012245178,0.06433326750993729,0.9725052118301392,"[0.13304123282432556, 0.0, 0.0, 0.0, 0.0]","[0.2640139162540436, 0.0462748259305954, -0.0, 0.011189060285687447, 0.00018852416542358696]","[0.3595263659954071, 0.0, 0.0, 0.0, 0.0]","[0.08162267506122589, 0.0, 0.0, 0.0, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.1179586797952652,0.06652061641216278,0.3595263659954071,0.17976318299770355,0.07055344432592392,0.040811337530612946,0.1551443636417389,0.9316801428794861,"[0.13304123282432556, 0.0]","[0.2640139162540436, 0.0462748259305954]","[0.3595263659954071, 0.0]","[0.08162267506122589, 0.0]","[8184.0, 1284.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.00568879209458828,0.999582827091217,"[0.0, 0.0]","[0.011189060285687447, 0.00018852416542358696]","[0.0, 0.0]","[0.0, 0.0]","[47.0, 14.0]",videomae_random_focal_coralcam_sliding_window_w_temp,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,{'weight_method': 'uniform'},fish-benchmark,eppcbgw3,coralcam,test_sliding_window,1000,z7ohtfpg,0.14593185484409332,0.05665498971939087,0.10260454565286636,0.048409316688776016,0.2525973320007324,0.12304016947746277,0.05254371836781502,0.9229292273521423,"[0.22020666301250458, 0.06306829303503036, 0.0, 0.0, 0.0]","[0.1826547533273697, 0.035635728389024734, -0.0, 0.044272977858781815, 0.00015512270329054445]","[0.20766565203666687, 0.03438093140721321, 0.0, 0.0, 0.0]","[0.2343597263097763, 0.38084113597869873, 0.0, 0.0, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.1462022066116333,0.14163747429847717,0.10260454565286636,0.12102328985929489,0.2542247474193573,0.3076004385948181,0.10914523899555206,0.8077401518821716,"[0.22020666301250458, 0.06306829303503036]","[0.1826547533273697, 0.035635728389024734]","[0.20766565203666687, 0.03438093140721321]","[0.2343597263097763, 0.38084113597869873]","[8184.0, 1284.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.022214049473404884,0.999582827091217,"[0.0, 0.0]","[0.044272977858781815, 0.00015512270329054445]","[0.0, 0.0]","[0.0, 0.0]","[47.0, 14.0]",videomae_balanced_uniform_coralcam_sliding_window_w_stride,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,6kr01izn,coralcam,test_frames,1000,40fnxzyr,0.4410010278224945,0.13990670442581177,0.3122541904449463,0.12353329360485077,0.7504027485847473,0.20862236618995667,0.1389695703983307,0.9515455961227417,"[0.4561985731124878, 0.24333494901657104, 0.0, 0.0, 0.0]","[0.499328076839447, 0.19272668659687042, -0.0, 0.002001817338168621, 0.0007912228466011584]","[0.31305480003356934, 0.3046116530895233, 0.0, 0.0, 0.0]","[0.8405290842056274, 0.2025827318429947, 0.0, 0.0, 0.0]","[8014.0, 1239.0, 0.0, 46.0, 12.0]",0.44229915738105774,0.3497667610645294,0.3127433955669403,0.3088332414627075,0.7551064491271973,0.5215559005737305,0.3460273742675781,0.8794999718666077,"[0.4561985731124878, 0.24333494901657104]","[0.499328076839447, 0.19272668659687042]","[0.31305480003356934, 0.3046116530895233]","[0.8405290842056274, 0.2025827318429947]","[8014.0, 1239.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0013965200632810593,0.9993640184402466,"[0.0, 0.0]","[0.002001817338168621, 0.0007912228466011584]","[0.0, 0.0]","[0.0, 0.0]","[46.0, 12.0]",resnet_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'uniform'},fish-benchmark,iica4rb7,coralcam,test_sliding_window,1000,uk5cm84u,0.051854729652404785,0.011928962543606758,0.34720414876937866,0.0694408267736435,0.028019730001688004,0.006524926517158747,0.05957740545272827,0.9732902646064758,"[0.05964481085538864, 0.0, 0.0, 0.0, 0.0]","[0.24545925855636597, 0.040765829384326935, -0.0, 0.011487782001495361, 0.0001741429150570184]","[0.34720414876937866, 0.0, 0.0, 0.0, 0.0]","[0.032624632120132446, 0.0, 0.0, 0.0, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.05216372013092041,0.02982240542769432,0.34720414876937866,0.17360207438468933,0.02820025384426117,0.016312316060066223,0.14311254024505615,0.9336429238319397,"[0.05964481085538864, 0.0]","[0.24545925855636597, 0.040765829384326935]","[0.34720414876937866, 0.0]","[0.032624632120132446, 0.0]","[8184.0, 1284.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.005830962676554918,0.999582827091217,"[0.0, 0.0]","[0.011487782001495361, 0.0001741429150570184]","[0.0, 0.0]","[0.0, 0.0]","[47.0, 14.0]",videomae_random_uniform_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,{'weight_method': 'uniform'},fish-benchmark,zsae433u,coralcam,test_sliding_window,1000,xlxhnmi9,0.030812324956059456,0.0071205636486411095,0.3297644555568695,0.06595288962125778,0.01616119220852852,0.0037634409964084625,0.05391253903508186,0.9734981656074524,"[0.03560281917452812, 0.0, 0.0, 0.0, 0.0]","[0.22433346509933472, 0.036339905112981796, -0.0, 0.008752617985010147, 0.0001367039221804589]","[0.3297644555568695, 0.0, 0.0, 0.0, 0.0]","[0.018817204982042313, 0.0, 0.0, 0.0, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.031001510098576546,0.01780140958726406,0.3297644555568695,0.16488222777843475,0.01626531407237053,0.009408602491021156,0.1303366869688034,0.9341626763343811,"[0.03560281917452812, 0.0]","[0.22433346509933472, 0.036339905112981796]","[0.3297644555568695, 0.0]","[0.018817204982042313, 0.0]","[8184.0, 1284.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.00444466108456254,0.999582827091217,"[0.0, 0.0]","[0.008752617985010147, 0.0001367039221804589]","[0.0, 0.0]","[0.0, 0.0]","[47.0, 14.0]",videomae_random_uniform_coralcam_sliding_window_w_stride,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,lpiv92mg,coralcam,test_sliding_window,1000,1ipz7vmt,0.15906623005867004,0.07128605991601944,0.08871152997016907,0.04191826656460762,0.7687060832977295,0.41320496797561646,0.07519763708114624,0.7881332635879517,"[0.2719174325466156, 0.05117950960993767, 0.0, 0.03333333507180214, 0.0]","[0.21518701314926147, 0.03703659027814865, -0.0, 0.12340112030506134, 0.000363469822332263]","[0.16589538753032684, 0.026349881663918495, 0.0, 0.017346054315567017, 0.0]","[0.7534213066101074, 0.8870716691017151, 0.0, 0.42553192377090454, 0.0]","[8184.0, 1284.0, 0.0, 47.0, 14.0]",0.1625826209783554,0.1615484654903412,0.09086499363183975,0.0961226373910904,0.7715462446212769,0.8202464580535889,0.12611180543899536,0.4853649139404297,"[0.2719174325466156, 0.05117950960993767]","[0.21518701314926147, 0.03703659027814865]","[0.16589538753032684, 0.026349881663918495]","[0.7534213066101074, 0.8870716691017151]","[8184.0, 1284.0]",0.01787310093641281,0.01666666753590107,0.009186954237520695,0.008673027157783508,0.32786884903907776,0.21276596188545227,0.061882294714450836,0.9849682450294495,"[0.03333333507180214, 0.0]","[0.12340112030506134, 0.000363469822332263]","[0.017346054315567017, 0.0]","[0.42553192377090454, 0.0]","[47.0, 14.0]",videomae_balanced_focal_2_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,qnfj5wzj,coralcam,test_frames,1000,0n4jplr2,0.309149831533432,0.06726791709661484,0.3683350682258606,0.073667012155056,0.2663516402244568,0.06189168617129326,0.06254462897777557,0.9696794152259827,"[0.3363395929336548, 0.0, 0.0, 0.0, 0.0]","[0.2909699082374573, 0.021277865394949913, -0.0, 0.0003771833435166627, 9.815739758778363e-05]","[0.3683350682258606, 0.0, 0.0, 0.0, 0.0]","[0.3094584345817566, 0.0, 0.0, 0.0, 0.0]","[8014.0, 1239.0, 0.0, 46.0, 12.0]",0.3102715015411377,0.1681697964668274,0.3683350682258606,0.1841675341129303,0.26802119612693787,0.1547292172908783,0.15612389147281647,0.9245951175689697,"[0.3363395929336548, 0.0]","[0.2909699082374573, 0.021277865394949913]","[0.3683350682258606, 0.0]","[0.3094584345817566, 0.0]","[8014.0, 1239.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.00018859167175833136,0.9996854066848755,"[0.0, 0.0]","[-0.0, 0.0003771833435166627]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 46.0]",dino_random_focal_coralcam_frames_True,onehot,,
,100,coralcam,val_mAP,mean,random,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'inverse'},fish-benchmark,s9la1ay6,coralcam,test_frames,1000,0bkhlvma,0.0,0.0,0.0,0.0,0.0,0.0,0.0257433895021677,0.974529504776001,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.10937365144491196, 0.018775708973407745, -0.0, 0.00046416226541623473, 0.00010343205940444022]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[8014.0, 1239.0, 0.0, 46.0, 12.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.06407468020915985,0.9367203712463379,"[0.0, 0.0]","[0.10937365144491196, 0.018775708973407745]","[0.0, 0.0]","[0.0, 0.0]","[8014.0, 1239.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.00023208113270811737,0.9996854066848755,"[0.0, 0.0]","[-0.0, 0.00046416226541623473]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 46.0]",dino_random_inverse_coralcam_frames_True,onehot,,
