model,epochs,dataset,monitor,pooling,sampler,shuffle,backbone,fulltune,optimizer,aggregator,batch_size,classifier,weight_decay,learning_rate,sliding_style,weight_config,training_entity,training_run_id,training_project,test_sliding_style,max_samples_per_class,run_id,f1_micro,f1_macro,precision_micro,precision_macro,recall_micro,recall_macro,mAP,acc,f1_per_class,mAP_per_class,precision_per_class,recall_per_class,positive_per_class,biting_f1_micro,biting_f1_macro,biting_precision_micro,biting_precision_macro,biting_recall_micro,biting_recall_macro,biting_mAP,biting_acc,biting_f1_per_class,biting_mAP_per_class,biting_precision_per_class,biting_recall_per_class,biting_positive_per_class,aggression_f1_micro,aggression_f1_macro,aggression_precision_micro,aggression_precision_macro,aggression_recall_micro,aggression_recall_macro,aggression_mAP,aggression_acc,aggression_f1_per_class,aggression_mAP_per_class,aggression_precision_per_class,aggression_recall_per_class,aggression_positive_per_class,id,label_type,val_subset,train_subset
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,n4etorzd,coralcam,test_sliding_window,1000,84wqqalj,0.039460740983486176,0.011181546375155449,0.4899425208568573,0.11096945405006409,0.020558267831802368,0.005915545858442783,0.09201902896165848,0.954587459564209,"[0.055501144379377365, 0.0004065867105964571, 0.0, 0.0, 0.0]","[0.29948797821998596, 0.1387544572353363, -0.0, 0.021366111934185028, 0.00048659209278412163]","[0.5022156834602356, 0.05263157933950424, 0.0, 0.0, 0.0]","[0.029373649507761, 0.0002040816325461492, 0.0, 0.0, 0.0]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.039718128740787506,0.027953865006566048,0.4899425208568573,0.277423620223999,0.020698027685284615,0.014788865111768246,0.21912121772766113,0.887234628200531,"[0.055501144379377365, 0.0004065867105964571]","[0.29948797821998596, 0.1387544572353363]","[0.5022156834602356, 0.05263157933950424]","[0.029373649507761, 0.0002040816325461492]","[11575.0, 4900.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.010926351882517338,0.9992340803146362,"[0.0, 0.0]","[0.021366111934185028, 0.00048659209278412163]","[0.0, 0.0]","[0.0, 0.0]","[71.0, 41.0]",,,,
,100,coralcam,val_mAP,mean,random,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,udu2h10c,coralcam,test_frames,1000,nuebvcnl,0.4712068736553192,0.1263754963874817,0.5812392234802246,0.23600831627845764,0.39620307087898254,0.11748763918876648,0.14999529719352722,0.9606630802154541,"[0.5669527053833008, 0.06492478400468826, 0.0, 0.0, 0.0]","[0.5798385143280029, 0.16873151063919067, -0.0, 0.0008795357425697148, 0.0005269047687761486]","[0.5815014839172363, 0.5985401272773743, 0.0, 0.0, 0.0]","[0.5531141757965088, 0.03432398661971092, 0.0, 0.0, 0.0]","[11287.0, 4778.0, 0.0, 70.0, 36.0]",0.4732779264450073,0.3159387409687042,0.5819255113601685,0.5900207757949829,0.3988173007965088,0.293719083070755,0.3742850124835968,0.9024715423583984,"[0.5669527053833008, 0.06492478400468826]","[0.5798385143280029, 0.16873151063919067]","[0.5815014839172363, 0.5985401272773743]","[0.5531141757965088, 0.03432398661971092]","[11287.0, 4778.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0007032202556729317,0.9991861581802368,"[0.0, 0.0]","[0.0008795357425697148, 0.0005269047687761486]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",,,,
,100,coralcam,val_mAP,mean,random,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,u6594yjh,coralcam,test_frames,1000,vcbmxcr7,0.3081280291080475,0.07657858729362488,0.4292972981929779,0.21917739510536194,0.24030257761478424,0.06893426179885864,0.11075377464294434,0.9512172937393188,"[0.3820754587650299, 0.0008174944086931646, 0.0, 0.0, 0.0]","[0.38852745294570923, 0.16272079944610596, -0.0, 0.001630161888897419, 0.0008904330898076296]","[0.4292202889919281, 0.6666666865348816, 0.0, 0.0, 0.0]","[0.3442623019218445, 0.0004089979629497975, 0.0, 0.0, 0.0]","[11529.0, 4890.0, 0.0, 70.0, 36.0]",0.30940043926239014,0.1914464831352234,0.4292972981929779,0.5479434728622437,0.24185395240783691,0.1723356544971466,0.2756241261959076,0.8787682056427002,"[0.3820754587650299, 0.0008174944086931646]","[0.38852745294570923, 0.16272079944610596]","[0.4292202889919281, 0.6666666865348816]","[0.3442623019218445, 0.0004089979629497975]","[11529.0, 4890.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0012602974893525243,0.9992750883102417,"[0.0, 0.0]","[0.001630161888897419, 0.0008904330898076296]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_random_focal_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,ynfb7k2f,coralcam,test_frames,1000,xce6zq8n,0.30841565132141113,0.11792280524969101,0.26283034682273865,0.10222785174846649,0.3731316328048706,0.14241115748882294,0.09647884219884872,0.9243544340133667,"[0.3686479330062866, 0.22096608579158783, 0.0, 0.0, 0.0]","[0.324301153421402, 0.15107689797878265, -0.0, 0.0025105508975684643, 0.004505595192313194]","[0.33878469467163086, 0.1723545640707016, 0.0, 0.0, 0.0]","[0.40428483486175537, 0.3077709674835205, 0.0, 0.0, 0.0]","[11529.0, 4890.0, 0.0, 70.0, 36.0]",0.3169446587562561,0.2948070168495178,0.2741662859916687,0.2555696368217468,0.37554052472114563,0.35602790117263794,0.23768901824951172,0.8182446360588074,"[0.3686479330062866, 0.22096608579158783]","[0.324301153421402, 0.15107689797878265]","[0.33878469467163086, 0.1723545640707016]","[0.40428483486175537, 0.3077709674835205]","[11529.0, 4890.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0035080730449408293,0.9926414489746094,"[0.0, 0.0]","[0.0025105508975684643, 0.004505595192313194]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,a1utb1tc,coralcam,test_frames,1000,1nwmt5ve,0.1466492861509323,0.039664290845394135,0.5305660367012024,0.10611321032047272,0.08508320897817612,0.02439066767692566,0.10802235454320908,0.9552385210990906,"[0.19832146167755127, 0.0, 0.0, 0.0, 0.0]","[0.3919185698032379, 0.14708149433135986, -0.0, 0.0007731746882200241, 0.0003384827869012952]","[0.5305660367012024, 0.0, 0.0, 0.0, 0.0]","[0.1219533383846283, 0.0, 0.0, 0.0, 0.0]","[11529.0, 4890.0, 0.0, 70.0, 36.0]",0.14746446907520294,0.09916073083877563,0.5305660367012024,0.2652830183506012,0.08563249558210373,0.06097666919231415,0.2695000171661377,0.8888212442398071,"[0.19832146167755127, 0.0]","[0.3919185698032379, 0.14708149433135986]","[0.5305660367012024, 0.0]","[0.1219533383846283, 0.0]","[11529.0, 4890.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0005558287375606596,0.9992750883102417,"[0.0, 0.0]","[0.0007731746882200241, 0.0003384827869012952]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_random_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'inverse'},fish-benchmark,19jr4myk,coralcam,test_frames,1000,n8yzoknt,0.0626274049282074,0.017745092511177063,0.48722466826438904,0.15518862009048462,0.033464446663856506,0.009687408804893494,0.10191100835800171,0.9547160267829895,"[0.08709447085857391, 0.0016309887869283557, 0.0, 0.0, 0.0]","[0.3515951335430145, 0.15284357964992523, -0.0, 0.0022098501212894917, 0.0029064728878438473]","[0.5092764496803284, 0.2666666805744171, 0.0, 0.0, 0.0]","[0.0476190485060215, 0.000817995925899595, 0.0, 0.0, 0.0]","[11529.0, 4890.0, 0.0, 70.0, 36.0]",0.06315669417381287,0.04436273127794266,0.505946934223175,0.38797158002853394,0.03368049114942551,0.024218522012233734,0.2522193491458893,0.8878023028373718,"[0.08709447085857391, 0.0016309887869283557]","[0.3515951335430145, 0.15284357964992523]","[0.5092764496803284, 0.2666666805744171]","[0.0476190485060215, 0.000817995925899595]","[11529.0, 4890.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0025581615045666695,0.9989878535270691,"[0.0, 0.0]","[0.0022098501212894917, 0.0029064728878438473]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_random_inverse_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,resnet50,False,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,snqpi1f7,coralcam,test_frames,1000,6trd5wdh,0.33180874586105347,0.12453775852918625,0.27844828367233276,0.10573244839906693,0.4104689955711365,0.15367984771728516,0.10258064419031143,0.9252680540084839,"[0.3981660306453705, 0.22452275454998016, 0.0, 0.0, 0.0]","[0.34706103801727295, 0.15900316834449768, -0.0, 0.0025466913357377052, 0.004292381927371025]","[0.3535190522670746, 0.17514318227767944, 0.0, 0.0, 0.0]","[0.45572036504745483, 0.3126789331436157, 0.0, 0.0, 0.0]","[11529.0, 4890.0, 0.0, 70.0, 36.0]",0.33905676007270813,0.3113443851470947,0.28751271963119507,0.2643311023712158,0.41311895847320557,0.3841996490955353,0.2530320882797241,0.8191473484039307,"[0.3981660306453705, 0.22452275454998016]","[0.34706103801727295, 0.15900316834449768]","[0.3535190522670746, 0.17514318227767944]","[0.45572036504745483, 0.3126789331436157]","[11529.0, 4890.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.003419536631554365,0.9940228462219238,"[0.0, 0.0]","[0.0025466913357377052, 0.004292381927371025]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_balanced_focal_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'uniform'},fish-benchmark,jj1rod52,coralcam,test_sliding_window,1000,13l4k3on,0.1687953621149063,0.07675716280937195,0.17793665826320648,0.0811837762594223,0.1605474203824997,0.15102127194404602,0.09599725902080536,0.9282552599906921,"[0.2118794322013855, 0.11042097955942154, 0.0, 0.058881256729364395, 0.0026041667442768812]","[0.22653841972351074, 0.1140335276722908, -0.0, 0.13840597867965698, 0.0010083720553666353]","[0.2464199811220169, 0.12651555240154266, 0.0, 0.03164556995034218, 0.0013377926079556346]","[0.18583153188228607, 0.09795918315649033, 0.0, 0.4225352108478546, 0.04878048598766327]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.18146079778671265,0.16115020215511322,0.2100934237241745,0.18646776676177979,0.15969650447368622,0.1418953537940979,0.17028596997261047,0.8376737236976624,"[0.2118794322013855, 0.11042097955942154]","[0.22653841972351074, 0.1140335276722908]","[0.2464199811220169, 0.12651555240154266]","[0.18583153188228607, 0.09795918315649033]","[11575.0, 4900.0]",0.02504892461001873,0.030742712318897247,0.013098648749291897,0.016491681337356567,0.2857142984867096,0.23565784096717834,0.06970717757940292,0.9829645156860352,"[0.058881256729364395, 0.0026041667442768812]","[0.13840597867965698, 0.0010083720553666353]","[0.03164556995034218, 0.0013377926079556346]","[0.4225352108478546, 0.04878048598766327]","[71.0, 41.0]",videomae_balanced_uniform_coralcam_sliding_window_w_temp,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,d8wtqsku,coralcam,test_sliding_window,1000,sgu9kquf,0.27365273237228394,0.10607244074344635,0.16552238166332245,0.06516418606042862,0.7892325520515442,0.3177560567855835,0.09659630805253983,0.8098971247673035,"[0.3482588827610016, 0.18210332095623016, 0.0, 0.0, 0.0]","[0.24571672081947327, 0.13597556948661804, -0.0, 0.10079953819513321, 0.0004897144390270114]","[0.22297346591949463, 0.10284747183322906, 0.0, 0.0, 0.0]","[0.7949028015136719, 0.7938775420188904, 0.0, 0.0, 0.0]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.27397632598876953,0.2651810944080353,0.16552448272705078,0.16291046142578125,0.794597864151001,0.7943902015686035,0.19084614515304565,0.5255156755447388,"[0.3482588827610016, 0.18210332095623016]","[0.24571672081947327, 0.13597556948661804]","[0.22297346591949463, 0.10284747183322906]","[0.7949028015136719, 0.7938775420188904]","[11575.0, 4900.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.05064462497830391,0.9992272257804871,"[0.0, 0.0]","[0.10079953819513321, 0.0004897144390270114]","[0.0, 0.0]","[0.0, 0.0]","[71.0, 41.0]",videomae_balanced_focal_2_coralcam_sliding_window_w_stride,onehot,,
,100,coralcam,val_mAP,mean,random,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,0zfto6d4,coralcam,test_frames,1000,ivzh7v5g,0.4075098931789398,0.11269795149564743,0.6540037989616394,0.2456090897321701,0.2959619164466858,0.08830568194389343,0.14387407898902893,0.9619296193122864,"[0.5058586001396179, 0.05763116106390953, 0.0, 0.0, 0.0]","[0.5671209096908569, 0.15092948079109192, -0.0, 0.0009127360535785556, 0.00040725406142883003]","[0.6571792960166931, 0.5708661675453186, 0.0, 0.0, 0.0]","[0.4111810028553009, 0.030347425490617752, 0.0, 0.0, 0.0]","[11287.0, 4778.0, 0.0, 70.0, 36.0]",0.40939223766326904,0.2817448675632477,0.6541826128959656,0.6140227317810059,0.2979147136211395,0.22076421976089478,0.35902518033981323,0.905562698841095,"[0.5058586001396179, 0.05763116106390953]","[0.5671209096908569, 0.15092948079109192]","[0.6571792960166931, 0.5708661675453186]","[0.4111810028553009, 0.030347425490617752]","[11287.0, 4778.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.000659995072055608,0.9992613792419434,"[0.0, 0.0]","[0.0009127360535785556, 0.00040725406142883003]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_random_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'inverse'},fish-benchmark,snr259gc,coralcam,test_sliding_window,1000,rbne7nwk,0.12374206632375717,0.051254753023386,0.09354361146688461,0.030064303427934647,0.1827334612607956,0.22563081979751587,0.08014152944087982,0.8825719356536865,"[0.0, 0.2041538953781128, 0.0, 0.05067873373627663, 0.0014411298325285316]","[0.2471502274274826, 0.12654918432235718, -0.0, 0.025798743590712547, 0.0012095255078747869]","[0.0, 0.12251736968755722, 0.0, 0.027079302817583084, 0.0007248477777466178]","[0.0, 0.6118367314338684, 0.0, 0.39436620473861694, 0.12195122241973877]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.14644034206867218,0.1020769476890564,0.12251736968755722,0.06125868484377861,0.1819726824760437,0.3059183657169342,0.1868497133255005,0.7609899640083313,"[0.0, 0.2041538953781128]","[0.2471502274274826, 0.12654918432235718]","[0.0, 0.12251736968755722]","[0.0, 0.6118367314338684]","[11575.0, 4900.0]",0.008204873651266098,0.02605993114411831,0.0041603632271289825,0.013902075588703156,0.2946428656578064,0.25815871357917786,0.013504134491086006,0.945439875125885,"[0.05067873373627663, 0.0014411298325285316]","[0.025798743590712547, 0.0012095255078747869]","[0.027079302817583084, 0.0007248477777466178]","[0.39436620473861694, 0.12195122241973877]","[71.0, 41.0]",videomae_random_inverse_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,swz19i7i,coralcam,test_sliding_window,1000,41udeh34,0.08435890823602676,0.023166827857494354,0.4187298119068146,0.08374596387147903,0.04690420255064964,0.01344276499003172,0.09997035562992096,0.9537996649742126,"[0.11583413928747177, 0.0, 0.0, 0.0, 0.0]","[0.3257855176925659, 0.15898610651493073, -0.0, 0.014419429004192352, 0.0006606772658415139]","[0.4187298119068146, 0.0, 0.0, 0.0, 0.0]","[0.06721382588148117, 0.0, 0.0, 0.0, 0.0]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.08487427234649658,0.057917069643735886,0.4187298119068146,0.2093649059534073,0.04722306504845619,0.033606912940740585,0.24238580465316772,0.885265052318573,"[0.11583413928747177, 0.0]","[0.3257855176925659, 0.15898610651493073]","[0.4187298119068146, 0.0]","[0.06721382588148117, 0.0]","[11575.0, 4900.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0075400532223284245,0.9992340803146362,"[0.0, 0.0]","[0.014419429004192352, 0.0006606772658415139]","[0.0, 0.0]","[0.0, 0.0]","[71.0, 41.0]",videomae_random_focal_coralcam_sliding_window_w_temp,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,{'weight_method': 'uniform'},fish-benchmark,eppcbgw3,coralcam,test_sliding_window,1000,z7ohtfpg,0.21330469846725464,0.08518073707818985,0.1820623278617859,0.07865968346595764,0.2574908137321472,0.11665914207696915,0.08587350696325302,0.9138199090957642,"[0.23545239865779877, 0.19045129418373108, 0.0, 0.0, 0.0]","[0.23331494629383087, 0.1260986030101776, -0.0, 0.06952406466007233, 0.0004299375577829778]","[0.2652663588523865, 0.12803205847740173, 0.0, 0.0, 0.0]","[0.21166306734085083, 0.3716326653957367, 0.0, 0.0, 0.0]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.21390293538570404,0.21295183897018433,0.1820623278617859,0.1966492086648941,0.2592412829399109,0.29164785146713257,0.17970678210258484,0.7853156924247742,"[0.23545239865779877, 0.19045129418373108]","[0.23331494629383087, 0.1260986030101776]","[0.2652663588523865, 0.12803205847740173]","[0.21166306734085083, 0.3716326653957367]","[11575.0, 4900.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.03497700020670891,0.9992340803146362,"[0.0, 0.0]","[0.06952406466007233, 0.0004299375577829778]","[0.0, 0.0]","[0.0, 0.0]","[71.0, 41.0]",videomae_balanced_uniform_coralcam_sliding_window_w_stride,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,6kr01izn,coralcam,test_frames,1000,40fnxzyr,0.4394635260105133,0.12270078808069229,0.3785305619239807,0.155291348695755,0.5237771272659302,0.15800178050994873,0.13633373379707336,0.9408934116363525,"[0.49640288949012756, 0.1171010360121727, 0.0, 0.0, 0.0]","[0.5031445026397705, 0.1741500347852707, -0.0, 0.0027550989761948586, 0.0016190242022275925]","[0.37839847803115845, 0.3980582654476166, 0.0, 0.0, 0.0]","[0.7213608622550964, 0.06864797323942184, 0.0, 0.0, 0.0]","[11287.0, 4778.0, 0.0, 70.0, 36.0]",0.4410769045352936,0.30675196647644043,0.37912359833717346,0.3882283568382263,0.5272331237792969,0.39500442147254944,0.3386472761631012,0.8531978130340576,"[0.49640288949012756, 0.1171010360121727]","[0.5031445026397705, 0.1741500347852707]","[0.37839847803115845, 0.3980582654476166]","[0.7213608622550964, 0.06864797323942184]","[11287.0, 4778.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0021870615892112255,0.9990357160568237,"[0.0, 0.0]","[0.0027550989761948586, 0.0016190242022275925]","[0.0, 0.0]","[0.0, 0.0]","[70.0, 36.0]",resnet_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'uniform'},fish-benchmark,iica4rb7,coralcam,test_sliding_window,1000,uk5cm84u,0.03699009120464325,0.010401814244687557,0.4174252152442932,0.08348504453897476,0.01935250498354435,0.00554643664509058,0.0927257090806961,0.9542783498764038,"[0.05200907215476036, 0.0, 0.0, 0.0, 0.0]","[0.3037065863609314, 0.14611729979515076, -0.0, 0.01319599337875843, 0.0006086723296903074]","[0.4174252152442932, 0.0, 0.0, 0.0, 0.0]","[0.027732182294130325, 0.0, 0.0, 0.0, 0.0]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.037230342626571655,0.02600453607738018,0.4174252152442932,0.2087126076221466,0.01948406733572483,0.013866091147065163,0.22491194307804108,0.8864618539810181,"[0.05200907215476036, 0.0]","[0.3037065863609314, 0.14611729979515076]","[0.4174252152442932, 0.0]","[0.027732182294130325, 0.0]","[11575.0, 4900.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.006902332883328199,0.9992340803146362,"[0.0, 0.0]","[0.01319599337875843, 0.0006086723296903074]","[0.0, 0.0]","[0.0, 0.0]","[71.0, 41.0]",videomae_random_uniform_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,{'weight_method': 'uniform'},fish-benchmark,zsae433u,coralcam,test_sliding_window,1000,xlxhnmi9,0.024158556014299393,0.006842717528343201,0.44111350178718567,0.0882226973772049,0.012419364415109158,0.003559395205229521,0.08608844876289368,0.9544753432273865,"[0.034213587641716, 0.0, 0.0, 0.0, 0.0]","[0.28627169132232666, 0.1314294934272766, -0.0, 0.012338200584053993, 0.00040285856812261045]","[0.44111350178718567, 0.0, 0.0, 0.0, 0.0]","[0.01779697649180889, 0.0, 0.0, 0.0, 0.0]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.024318262934684753,0.017106793820858,0.44111350178718567,0.22055675089359283,0.012503793463110924,0.008898488245904446,0.20885059237480164,0.8869542479515076,"[0.034213587641716, 0.0]","[0.28627169132232666, 0.1314294934272766]","[0.44111350178718567, 0.0]","[0.01779697649180889, 0.0]","[11575.0, 4900.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.006370529532432556,0.9992340803146362,"[0.0, 0.0]","[0.012338200584053993, 0.00040285856812261045]","[0.0, 0.0]","[0.0, 0.0]","[71.0, 41.0]",videomae_random_uniform_coralcam_sliding_window_w_stride,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,lpiv92mg,coralcam,test_sliding_window,1000,1ipz7vmt,0.25313135981559753,0.11282768100500107,0.15199041366577148,0.0692237913608551,0.7566166520118713,0.4055725336074829,0.11725084483623505,0.7974122166633606,"[0.33707404136657715, 0.17894692718982697, 0.0, 0.04248366132378578, 0.005633802618831396]","[0.2663338780403137, 0.13903549313545227, -0.0, 0.17948465049266815, 0.0014002311509102583]","[0.22102345526218414, 0.09961596876382828, 0.0, 0.022549869492650032, 0.0029296875]","[0.7097192406654358, 0.8787755370140076, 0.0, 0.3661971688270569, 0.0731707289814949]","[11575.0, 4900.0, 0.0, 71.0, 41.0]",0.25851407647132874,0.25801047682762146,0.15574544668197632,0.1603197157382965,0.7599999904632568,0.7942473888397217,0.202684685587883,0.5087878704071045,"[0.33707404136657715, 0.17894692718982697]","[0.2663338780403137, 0.13903549313545227]","[0.22102345526218414, 0.09961596876382828]","[0.7097192406654358, 0.8787755370140076]","[11575.0, 4900.0]",0.02533857524394989,0.024058731272816658,0.013321083970367908,0.012739778496325016,0.2589285671710968,0.2196839451789856,0.09044244140386581,0.9847425818443298,"[0.04248366132378578, 0.005633802618831396]","[0.17948465049266815, 0.0014002311509102583]","[0.022549869492650032, 0.0029296875]","[0.3661971688270569, 0.0731707289814949]","[71.0, 41.0]",videomae_balanced_focal_2_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,qnfj5wzj,coralcam,test_frames,1000,0n4jplr2,0.24755501747131348,0.06293007731437683,0.4210604429244995,0.08421208709478378,0.1753138303756714,0.05023478344082832,0.08219144493341446,0.9528558850288391,"[0.31465038657188416, 0.0, 0.0, 0.0, 0.0]","[0.3293319046497345, 0.08077119290828705, -0.0, 0.0005730324774049222, 0.0002810727746691555]","[0.4210604429244995, 0.0, 0.0, 0.0, 0.0]","[0.2511739134788513, 0.0, 0.0, 0.0, 0.0]","[11287.0, 4778.0, 0.0, 70.0, 36.0]",0.24870602786540985,0.15732519328594208,0.4210604429244995,0.21053022146224976,0.1764705926179886,0.12558695673942566,0.20505154132843018,0.8828646540641785,"[0.31465038657188416, 0.0]","[0.3293319046497345, 0.08077119290828705]","[0.4210604429244995, 0.0]","[0.2511739134788513, 0.0]","[11287.0, 4778.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0002865162387024611,0.9995212554931641,"[0.0, 0.0]","[-0.0, 0.0005730324774049222]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 70.0]",dino_random_focal_coralcam_frames_True,onehot,,
,100,coralcam,val_mAP,mean,random,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'inverse'},fish-benchmark,s9la1ay6,coralcam,test_frames,1000,0bkhlvma,0.0,0.0,0.0,0.0,0.0,0.0,0.04532346874475479,0.9557637572288513,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1527363359928131, 0.07292814552783966, -0.0, 0.0006685653352178633, 0.0002842818503268063]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[11287.0, 4778.0, 0.0, 70.0, 36.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.11283224076032639,0.890134334564209,"[0.0, 0.0]","[0.1527363359928131, 0.07292814552783966]","[0.0, 0.0]","[0.0, 0.0]","[11287.0, 4778.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.00033428266760893166,0.9995212554931641,"[0.0, 0.0]","[-0.0, 0.0006685653352178633]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 70.0]",dino_random_inverse_coralcam_frames_True,onehot,,
